Sentence,Category
Idiot 10/11 bjp in majority.......,OAG
Shoaib Khan Lughmani u are from a pakistani city liar atleast change your facebook details,OAG
Indians = ??. what the heck did that mean ?,CAG
"Dear CNBC video graapher, pls stand up from ur seat",CAG
Including FM Jeithley,CAG
By the way whose this GIRL???,CAG
u see china?? is it a Democratic country?,CAG
this govt is only about PR and trolls.. nothing on ground or reality,OAG
"I also seen it...nothing on Kejariwal. ...u dump....
Hindi samjh nahi aati kya???",OAG
Speechs wont work if ill thoughts still around you.... Political parties are exempted under income tax law to deposit old currency notes in their bank accounts....,CAG
"Now time has come to finish the Pak from the map of world, this is the better time every young man of Hindustan wants to finish the Pak by Hook or crook.",OAG
Who is dis idiot?,OAG
"Lol, which judiciary put a stay? Pakistani juditiary showed that they are not corrupt like the indian juditiary! I bet if were a pakistani in india than he would be found guilty before his case would be presented in court!! ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",OAG
"How to convert all your black money into white in 4 easy perfectly ""legal"" steps?
Answer:-
-> Step 1 - Create a political party, and get registered under Representation of People's Act, 1951. [Not a difficult task. There are more than 1000 registered parties who didn't even contest 2014 Lok Sabha Election, and EC cannot de-register a party]
-> Step 2 - Donate all your black money to your party in parts, each part should be less than 20,000. You can make infinite such donations, and say that they came from people.
[According to the RP Act 1951, the political parties are not required to report (to the Election Commission of India (ECI)) the name of the individuals or organizations from whom they have received donations of amount less than Rs.20,000.]
-> Step 3 - Go to bank, deposit all this amount in the party's account.
[No need to pay any income tax. Political parties are 100% exempted from income tax]
-> Step 4 - Withdraw the amount as and when you need, in 50/100/500/2000 rupee notes - It is all white.
[Since Political Parties are not under RTI, you can't ask them how they spent their money]
ENJOY YOUR WEALTH...!!!!
*Moral of the Story:- All political parties are same. All they do is follow the letter of law like above example & kill the spirit which is politically correct but ethically incorrect. But in the process teach you about how one can legally generate enormous wealth and still talk about ideals and concern for poor people.

Isn't it fascinating?",CAG
"Tamil nadu has not voted to bjp,  hence modi has decided  not to put one governor  who is been visiting guest how he will understand the people expectation , every body punishing the common man",CAG
"One gets a feeling that he too wants a national award. Now since he has tweeted against minorities, it will be like additional qualification. Will not be surprised that he gets this award next year itself.....",OAG
"violence against pests! Dont u kill pests when their no. increases? Same thing here too, where there r 5% 10% pests the environment is clean but ut starts deteriorating  when  their population increases above 20%.",OAG
Modi or yogi. He is terrorist attacked 3 talaq. Cow mother. He doing religion politics.,CAG
Sonu is right....,CAG
Modi se sirf nenda he Kar saktey hai Aur kuch nahi pher Bhi I proud I am Indian wah is leya ki hamarey desh key jawan border pe lad Rahey hai Aur cow rakshak desh me lad Rahey hai,CAG
So from now on. SADHUS and Sanyasis abandoned their Tapasya in jungle and mountains. They are now either politicians or businessmen. Thousands of young persons gave their lives never look after the positions after independence. But now those are supposed to uplift the characters of general public they themselves hankered after position and money.,CAG
D Raja has written it. We can ignore the article,CAG
"""Surgical Strike"" by Pakistan Army 2 indian soldiers killed.

SnakeEagle Pakistan Defence Command",OAG
Let BJP come forward n disclose source of all donations received from crony capitalists,CAG
"Now Banks r trying to focus on such illegal income, which is risk free. Customer now must make the cash counters of Banks crowdy. FM of India is busy in manipulating the records to prove demonization as success.",CAG
"Kamin .
Wait when ur heads will be cut then u say all this dunce.",CAG
There are lot of chutiyas who points out 2000 bikes and things. Look at big picture guys.  Lot of black money is coming back to bank . Soon interest rate will be less and less and there are lot of things will happen in the favour of our nation.,OAG
"Its not over rated, infact its under rated. It is definitely producing a lot of unicorns, standing between University of california and MIT.  https://venturebeat.com/2017/02/07/want-to-boost-your-chances-of-building-a-unicorn-be-a-guy-and-go-to-stanford-university/?utm_content=socialchampHJN2fEW9ue&utm_medium=social&utm_source=facebook.com&utm_campaign=socialchamp.io

 Most people's comments are biased, in the sense they either didn't achieve being in IIT, or feel they didn't get appreciated for their field by family and friends coming from other colleges.",CAG
"Awareness required for the  ground level businessman, state level ministry to be strict for baning cash transaction. A businessman is earning 30 - 40% of profit for the goods today, Modi ji please form a policy to control market price. A pan shopkeeper  is earning much more than an engineer today.",CAG
When you stop giving bread to a Dog (Afg) ..he'll definitely bark at youðŸ˜†ðŸ˜†,OAG
"Situations are different, on the field and off the field. Mixing em up is stupidity.",OAG
To some extent he is right....but it's applicable to all religion not only Azaan.,CAG
Anna you were and are in BJP.  so you can't join opposite party. So be their in BJP. Keep working.,CAG
Anna is a lost man.,OAG
This is against remarks of court......,CAG
Nitin tiwari learn to respect the person............n he (Montek singh Ahluwalia) has a great mind indeed...,CAG
Exactly...Indian Express... Go to you tube and get the facts right..he just spoke like any Indian wud think...,CAG
"Doctor has one thing in mind , health of his or her patient. He cannot let it choose by some chemist who regularly give bribe to a drug inspector. Most of time they give schedule drug without prescription",OAG
"May be she is in the grab of Hindu, misleading us here,  fake ID",CAG
U left he came in pantry car coach..,CAG
I support the statement. Its doesn't have to be religious every time. I even hate when during durga pujas people put loudspeakers. I remember the time when I had class 12th board exams and one speaker was just beside my room. I used to curse them a lot. People do not speak when a Muslim or a Hindu is dying of hunger or poverty but will now all gang up against sonu nigam. God bless humanity.,CAG
Ok Mr. Digviajy fine lets write what we want to talk on bullets and fire them on Pakistan...,CAG
Simply denying is not sufficient they have to ensure these beggars should not enter in our territory .,OAG
"Nice joke by our respected president. There is poison content in the roots of tree called India.Unless that content is removed, we can expect happiness only in words not in reality.",OAG
Ashish kr I have talked of cyber crime and not of criminal taking money physically after withdrawing from the bank. Don't negate an idea by foolish example even without understanding an issue.,OAG
Mr kaleem you and your people will be the first wishing to get the lucky draw .. any good step u condemn but u are the first one to take advantage of the things,CAG
"Fake publisity nothing else, ,",OAG
The political class is a joke in this country..partisan media adds to intellectual famine in the country. Democracy of Mediocrity.,CAG
Bihar ke Kitne now jaban hai sb ko lga do duty Pakistan ki Bahan chud jayegi,OAG
When u guys study ? Do u really study ?,CAG
May be bjp had financed anna from the very beginning for all his drama,CAG
This woman thinks spending an hour with one's own kid is a choice. She annoys me.,OAG
"Chronological of events of past few days (Is this a secularism?)...

- The rape of a six-year-old girl in an East Bangalore school has raised questions as why rapist had been free under appeasement policy? (Congress Govt, Original Party of Secularism)

- In Meerut case, it is a clear cut case where Multiple Madarassa involved into heinous crime but no action not even discussion... (UP Govt, Secular Party and baby of Congress)

- Kerala Vande Matram Kand.

- Now latest Faizabad brutal rape and murdered case, It it much more brutal than NIRBHAYA case and five people had involved into heinous crime but only one has been arrested why? (UP Govt, Secular Party and baby of Congress). It is amazing that TOI prints a very small news on 13 page dated 19-Aug-2014, hilarious part is this very same paper claim Leader of secular bogie but whole secular Media has discuss issue at length of ""Muh main roti dal dee"" kand of shiv sena MP, The MP was frustrated on the quality of food without knowing the religion of the person. http://www.bhaskar.com/article-ht/UP-LUCK-fizabad-girl-kidnep-gangrape-dead-latest-crime-news-4715778-PHO.html

- Yesterday, Loni, Ghaziabad case, where 10 girl has been allegedly Raped by other community person of age 57 years and Police say the case appears to be one of molestation (UP Govt, Secular Party and baby of Congress)

These all are just week's or 10 days news. 

Nation should stop responding to criminals based on their religion rather than crime intensity.",OAG
"His frustration of being jobless nowadays pushes in such a deep shock,",OAG
Person who himself has been thrown out from his post is advocating and giving expert opinion on international issues .,OAG
"Whoever dnt like loudspeakers in temple r mosque , raise your hand and put thm on ur ears ...every problm will be solved....be united ..jai hind",CAG
"Amazing isn't it? That liberals today use the fascism because they parrot it. If they knew what Fascism really was, larger and larger government that oversaw private business and regulated it and taxed it to death, maybe they wouldn't be so fast to use because of how that description is so eerily close to how democrats govern.
What else is a fascist trait? Going after churches and places of worship? Putting limits on what people can say, even in the privacy of their own homes? Widespread domestic spying? All things done by the Obama administration and yet none of them would think to use the word fascist to describe those 8 years. Then again, until Trump came along, most of them didn't know what the word meant until it became part of the script. ""How to whine on social media in 3 easy steps""",CAG
U people do it all da tym...u don't hv anything else to do...except religion.,OAG
why are they crying on stage?? coz of launching getting delayed?,CAG
"the effect to economy is reflected by the markets first, see how the markets have fallen from past 10 days, and how GDP forecast is being cut down, its an clear indicator that the decision taken is goin to cost a lot in terms of future growth and the INR is getting weaker day by day at some point of time will vertically spike inflation",CAG
Being a Hindu I say you must have asked that person to lower his bhajan volume as someday he or his family members may also fall sick,CAG
Very good work that ever a India PM had done but corruption,CAG
Indian Democracy - highly educated officers have to listen to filthy MLA goons,OAG
Instead of attacking our muslim brothers they should attack seculars and kill all them,CAG
Join BJP bro thats your right place ðŸ¤ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,CAG
VYAPAM scam biggest scam of all say something please no liesðŸ˜‚,CAG
Azaan aur Namaaz aur Prayer everything happens at its time. You should do your time management rather than targeting any religion..,OAG
Deepak do you have any solution for stopping black money,CAG
I m sending my dick for yor daughter. .. she's gonna love it...,OAG
Indian express will b the congress in media industry,CAG
Yes and hidden agenda is to empower Muslim people and not mulla's who are controlling Islam.,CAG
Will people vote for 10 years of mismanagement by BJP in MCD ??? Can't believe !!!,CAG
"And she is lucky she has a choice. Every working mother would love to spend more time with family, but for so many the reason to work is because they need the money to run the home. She comes across as some kind of twit",CAG
Nation has seen how you were busy making profile of Kiran bedi and Gen VK singh,CAG
Did she use her dress as a parachute to land on ground?,CAG
Totally wrong decision,OAG
I think it's hers version of feminism .... which I consider mainstream .... the feminism you talk about is not at all feminism ...It's actually a kind of bully thing,CAG
"What about BJP, why not freedom from BJP!!!",CAG
just saying whatever comes to mouth doesnt make a leader.,CAG
"I can not understand why Hindus object any one eating meat, beef, pork, chicken, etc. We the human beings are made of flesh, we eat food with our tongue of flesh, we produce children out of sex with flesh of man/ woman, the whole of our lives are around flesh when it comes to eating flesh may be any kind then a Hindu finds it against his religion. It is God of Hindu who made him/ her of flesh .????",OAG
This old venomous fellow is promoting terrorism(BJP) in India ðŸ˜¡,OAG
He is afterall a human being na. If he  was a cow we could have provided. No offence.,CAG
"Plz. Don't forget your UPA1 and UPA2 ,atleast country moving towards constructive direction under one person , your time was the worst and disaster move of country under one family...",OAG
modi should learn from great leader still busy saving cows and killing innocent,OAG
Grow up from ur radical RSS mentality man,OAG
She instead of talking against ABVP should have told those fit for nothing jnu students that she would like study and not talk so much nonsense,OAG
Ratish Menon atleast his father have never heard this much english that u spoke on himðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,CAG
"Sir Its New India... For All Parties Its Impossible To Match Modi So Easy Way Is Defame Them By any Means....
But Unfortunately The More They Do The More They getting Lowered!!!",CAG
Give him a imprisoment,CAG
"Raees is different  plot 
Not based on abdul lateef 
Rahul dholakia clarify WHOLE  thing",CAG
Kejri comes from the I.T. Department - one of the most corrupt dept in India - so Kejri is well versed in corruption.,OAG
Totally agree!!!100% true!!!,CAG
Sook,CAG
"http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/ 

 Dear Indian Express,
I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal. 
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa). 
We expect apology from your side for such a mistake.",CAG
"Appreciate Good work and Question all the wrongs. But, keep up to the topic instead of abusing for no reason.

Thanks",CAG
He is 9th powerful man in the world dont forget it everyone,OAG
"""Not to mention the 150 million children working as slave labour thanks to capitalism"" still better then dying wid sticks and machettes.",CAG
"What about Goa please ?????
This is for only 2019 . Chaddi dharis have no respect for cow . Had it been so they would have banned in Goa and North East.
THIS IS ONLY election purpose for 2019 and nothing else .",OAG
You never left bjp,CAG
"If thy did why denying n no other big countries supporting this surgical strike like thy supported whenindia did. 
Now it's nationalist Hindu baniya gov beware wht game playing. Use you brain alteast",OAG
"Totally agree...
No loud speakers for religious deeds...
Lets do this together bro.",CAG
"Media is no more ,  media is Randia (prostitute)",OAG
"Shame on Paytm ,Reliance Jio Money ,Visa and Master  for thriving on the misery heaped upon over a population of1.25 billion by this insensitive government  to make money.Is it Corporate Social Responsibility (CSR) which is a buzzword these days.",OAG
First u kerala's CM please allowed Rations to us then speak against RSS now poor people of Kerala don't get rations when u elected in here.,CAG
"Aditya Kumar Acharya a citizen of rapist country n toiletless country.
If they r stone pelter why u killed sikh in operation blue star in golden temple attack.
Why u killed muslims in gujrat???",CAG
"Yes, Pakistan army first targeted them with rocket launcher then crossed over into Indian territory, mutilated the bodies of Indian soldiers and then came back safely. How stupid and idiot the Indian people are.",OAG
Another idiot,OAG
today your so called freedom fighter killed 5 kashmiri policemen and 2 bank official..in attempt to loot cash from van. what will u say...do u support this act of your freedom fighter,OAG
u join bjp ur fitted,CAG
he is right as he follows a donkey...so having brain and smartness is completely ruled out..who needs harvard when you have patanjali..,CAG
"Now public is tired of his fake claims. He has everything sensational to speak about corruption but has no evidence at all. He is making public fool like his boss. He is breaking his silence in parts to remain in media and publicity. Why did he brake his fast if he is genuine. One can also see from his language with media like ""meko kya pata"" ""mereko kush pata nhi"" etc...this is the language spoken by taporis only as AAP people are full of tapori people...Please do not trust him...",OAG
Modi is Dictator ...uneducated with fake degree feku ..he can't digitilise PDS leakages which is basic structural reform but doing the which is not necessary,OAG
As Hindu nice girl don't be emotional fool.sister wake up.,OAG
Rationalists who believe it is divinely ordained to slit a bull's throat with a knife painfully ad watch him suffer for .minutes in agony when there are much quicker alternatives,CAG
What about freedom of speech ðŸ˜€,CAG
Dats y they r choosing greatest genocider communists?dats y they hv largest prvt army?,CAG
"Yes, Pakistan army first targeted them with rocket launcher then crossed over into Indian territory, mutilated the bodies of Indian soldiers and then came back safely. How stupid and idiot the Indian people are.",OAG
"She will build few more statues, send plane to get her shoes and everything will be all right because she is a dalit.",OAG
They cannot do dat becoz den porks real face will expose to the world nd der boss china will hav bad impact around the world so dey will nt go aginst china bcoz the bhik dey get will be stopped.,OAG
Yea so says the people from states with no proper primary healthcare or proper sanitation.,CAG
There is nothing better in this world than being brought up by a working woman. Working mothers are loved and respected so much more by their kids. This is coming from a strong independent daughter of a strong independent mother.,CAG
Chinmay Mohanty seems to be a very very tolerant bhakt...,CAG
"First of all dear Indian Express he was not suspected he was a terrorist in all senses. 
And salute to his great dad of  india who stood by his country even in the hardest times #saluteyousir",CAG
"dnt workk for an arab ,",OAG
Good,CAG
Finally anna return back to right home,CAG
u r still in the dark age... God only knows when renaissance will give you it's blessing,OAG
"Pigeral : If you have problems with Muslim Azan then you must have problem with Hindu Aarti too. Both cause noise pollution. 

Agniveer : There is difference.

1. How many times have you woken up at 4:30 in morning because of noise from Hindu Aarti in temples? Zero. 

How many times have you woken up at 4:30 in morning because of noise from Azan in mosques? 365 times in a year (if you live within 5 km radius of a mosque). 

Zero vs 365 settles everything. 

Even if Aarti loudspeaker in your locality starts at 4:30 in full volume, you can simply go to the priest and he will reduce it. Just try doing it with a Moulvi in a mosque and see if you come back in single piece. 

Pigeral : Huh, and what about your Ganesh Yatra, Hanuman Yatra? Don't they make noise? Stop them. 

Agniveer : How many times in a year do Ganesh Chaturthi and Hanuman Jayanti come? 

Pigeral : At least 10 days. 

Agniveer : And how many times does Azan happen on loudspeaker in a year? 

Pigeral : 

Agniveer : Why silent? Let me help you. 365*5 = 1825. And then in addition, there are rallies, bike stunts, processions etc on Prophet's B'Day, Eid and Muharram etc. 

So it is 10 vs 1825+. Are 10 and 1825 same? 

Pigeral : Wrong is wrong. There is no bigger or smaller wrong. 

Agniveer : Ok then, your 34/36/38 waist size is also wrong. Come to shape before commenting on our concerns on Azan. 

Pigeral : How can you compare my personal fitness issue with an issue of 20% minorities? 

Agniveer : Same way as you compared 10 with 1825+. 

Pigeral : 

Agniveer : Why silent? 

Pigeral : Look, you can't interfere in others' religion. India is multicultural society. Every religion has equal rights. 

Agniveer : Equal rights? Do we have equal rights? A Muslim can marry 4 women at a time and divorce them at will. A Hindu is jailed for doing same. Where are equal rights? And where are equal rights for Muslim women? You just need equal rights of noise. And you don't care about plight of 10 crore Muslim women? 

Look, equal rights come with equal responsibilities. You follow equal laws, you will get equal rights. You act as some special hero, your a$$ will be kicked. 

And finally, there is another solid difference. There is strong correlation between density of Azan and terror. Find out the places on earth where 

1. Azan is maximum (lets call it Place 1)
2. Aarti is maximum (lets call it Place 2)

Then find out how many world's top terrorists/terror organisations do Place 1 group and Place 2 group produce. That is the ultimate litmus test on which noise is dangerous and which is harmless. 

Pigeral : 

Agniveer : Why silent? 

Pigeral : Who are you man? 

Agniveer : A proud Hindu. A proud idol worshipper. A proud Jihadi-hater. A proud Indian. Agniveer is the name. 

~ Vashi Sharma
Agniveer",OAG
Reduce Government misc expenses first.,OAG
"By the way, he has tweeted about temples and gurudwaras too. Only if you could read more that just the headlines :)",CAG
Tell me plzz i want to MLA's too,CAG
"""Zombies"" started to ""eat"" each other , okay finish it soon!!!!",CAG
If there is sound of thunder then to whom he can blame,OAG
He is master in computer language &tricks of hacking,CAG
"Rajkumar Panthoiren Only for moronic idiots like you, I wish u were born in cambodia and were killed by communists like they did with 1/3rd of population, that too with sticks and machette would have been fun to watch u defend marxism then.",OAG
"Indian Express what's wrong with you ? Why are you going DailyO way. This poet asked everyone to come forward, irrespective of there party and for the nation. Don't use social media to Viral anything like your title.",CAG
sir bhakt r redy to join armed forces whnevr nation need dm,CAG
That is called bhakti,CAG
This would happen when we hire freshers and tried to take ownership on almost everything without any vision....he hs not only makes a mockery of all Delhites who voted him but also showed how to misuse his power ...all the best coz ur blame game is ur only initiative u hv taken ever since u became cm...crap !!!,CAG
"Why do u want to complicate a simple issue..  Half of ur population i.e. women, are deprived of basic human rights and is vulnerable with things like triple talak and what not.. Why dont u show ur courage and logical thinking then and fight for their rights?",CAG
"I think this guy is having a bad memory,he doesn't know demonatisatiion took place in 1978 n Cong black money was wiped out",CAG
BJP is only interested in cow protection. Meanwhile a woman was brutally raped in Rohtak in Haryana. They're not bothered about that. Useless party,OAG
Get your figures and facts right! It's million not billion!,CAG
Obviously your pussification is complete!  Keep dreaming of a liberal utopia where everything you need will be provided by government.  It'll never happen but you can keep dreaming.,CAG
Like eating meat everyone has right to his wife whether to keep or not,CAG
"Dear Narendra Modi ji, the Activists, MSM, NGOs & Leftist didn't vote for you never will. We voted for you. Screw their opinion. Do the needful, mercilessly.",CAG
"Congress required to accept that lower,medium and common peoples had left faith on them due to their ill planning .They have to accept that there is no leader who can come forward  to take challenge to re-strengthen the party and come atpar with Sh.Narinder Modi &Amit shah BJP Party.",CAG
He is 9th powerful man in the world dont forget it everyone,OAG
Congress is a bunch of jokers and biggest clown rahul,CAG
"Two high profile fake stories
1- Pak enter India, killed Indian soldier and mutilate the bodies and came back unhurt while rest of Indian army was sleeping.
2- Ajmal kasaab manage to sail from Karachi to Mumbai in a boat while India strong navy was asleep and brutally killed people.",CAG
#hinduphobe indian media burn burn,CAG
Many muslims in India name only Muslim but they dont know anything about Islam,OAG
30 sheet only,OAG
"I think Indian Express team is working only in BJP ruled areas and pointing out each and everything against the BJP ruled states 
If anyone feels what I am telling is wrong 
Request you to plz check this page of all reports u will find only BJP against news",OAG
Whoever is gng negative comments are involved in black money u bloody people,CAG
Common people were suffering from past 60 yrs also...  Can't we all wait for modiji's complete action plan for 60 days..  India will change provided we change our mindset..  Whole world knows his potential n appreciating his work..  Be patient guys..  Good days for India is yet on loop,CAG
How much you get from BJP per month,CAG
Why they are wasting the milk respect is given by the heart not showing all this nonesenseðŸ˜«,OAG
"When BJP is in beep trouble, Anna come for help...........",CAG
Sir some educated people only not understanding the avdvantages of this..,CAG
All bakhts r looking vry happy,CAG
You got chance to explain but few people lynched before they could explain.,CAG
"https://www.facebook.com/indianexpress/?fref=ts

 Dear Indian Express,
I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal. 
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa). 
We expect apology from your side for such a mistake.",CAG
Why does BJP have objection on seems like everything ? Irritatating fact !,OAG
Just do 3 things Sir.... pass Janlokpal... 2) declare donolations to your party....3) jail who are guilty of corruption!!!,CAG
"Poor infrastructure, sincere less and inefficient, even ignorant  teachers, and without professional supervision and up gradation!",OAG
Looks like  sonu is now preparing himself for an award from the current government.,CAG
Navraate Festival only happens 8 to 9 days but wht abt every morning and evening some people are comfortable and some are not to Azaans n all so everyone have a right to say and a good sleep..,CAG
"What about everyday married programme playing loud speaker,On Diwali burning cracker lots of noise pollution in cities sleepless night. soni nigam do something",CAG
Pakistani think they're innocent mc,OAG
Jio is very slow,CAG
"At last there is some support for Congress! But from the newspaper, which no one buys. Which is far away from logic & reality.They just ignore it like they ignore Rahul Gandhi & Congress. I seriously have doubts on the name of this newspaper. They must rename it Anti BJP Express ðŸ˜‚ðŸ˜‚ðŸ˜‚",OAG
#ENTERTAINMENT: We know #KanganaRanaut left you baffled if not angry and we know exactly why. Karan Johar,OAG
E sale maderchod media valo tumari MA ki chut ab tumlogo ko yha btaya jaye ki kese jvab Dena h chutiye tum log desdrohi ho,OAG
Lok sabha has become fish market with congress and other party leaders...so he felt they don't deserve his explanation on demonetization... people with black money will only give negative comments...we are enjoying your pain you black money idiots... ðŸ˜€ðŸ˜€ðŸ˜€ðŸ˜€,CAG
"Good job, keep going sir, don't stop this tsunami against corruption and black money.",CAG
Muslims #Masjid is a House of Allah and to protect Masjid is our obligatory rights at any cost may be we Muslims are weak in power of might but time will come as it came on our Prophet Muhammad after migrating to Madinah Al-Munue'wara and they conquered Makkah without blood shed from a very powerful tribe #Quresh whose power even Holy Quran  describes these guys RSS or BJP or VHP or Bajrang Dal or The Akhil BhÄratiya HindÅ« MahÄsabhÄ or the Zionist Israel or any body are just nothing in front of Quresh Tribes of that time so just trust Allah Masjid is his House and he will protect his house BUT we Muslims have to put n effort of peaceful #Jihadà¤¸à¤‚à¤˜à¤°à¥à¤·Struggle for specially ancient Masjid and fight in self defense n resistance to protect the house of Allah in Ayodhia the so called Babri Masjid and Masjid Al'Aqsha in Jerusalem,CAG
Pakistan has not accepted ICJ like india did in 1999,OAG
Innocent people are dying due to politically game in the both countries. we are different by religion but we are human plz stop this like non sense things. every people wants peace and  want to live in this beautiful earth and life is precious for their family member else. Wake Up......India & Pakistan.,CAG
ITC Ltd will have huge loses.,CAG
Hypocrisy is not only owaissi's stuff. Bjp's also,OAG
You shouldn't negatively remark any other brand. Every brand has their own legacy and motto,CAG
"just look at their history how one wardlord has become their main leader and after his death what they did . who were their khaliphahs and how they were killed and how they came to our land and destro;yed our temples and culture . they are nothing but invaders and uncivilized inhumans. so what can you expect from devils. and specially pak punjabis. they are the main source of terrorism in our country. we can respond in their way. why do we bury their terrorist just if they dont accept them to be their own. give those to fire during their cremation. burn them to ashes. and they only know the language of war. you can try to have a word with them . i assure you that never can bring results they have the blood of cruel isis kind of invaders like qasim , gauri and khilji or taimur. they just need to be responded like russia , usa or israel do. if india wont do that. thats liek a virus incurable. all the others expect muslims wanna live a life but life of muslims start after they die . so how many qafeers they killed or converted is the bassis of getting their khuda. oh sorry wrong word . now their khuda is branded as new arabian Allah. so that is the basis of how much they get closer to Allah and how many hoors they get in jannat. they dont have to take anything of humanity. their is no such word in arabina dictionary called humanity . i think its so good that a country like usa or israel is there on earth to stop such devils. we are with israel and usa.",OAG
"actullay he is mentally retarted person ,he should be bring in kashmir so that a good leson will be taught to this rascal.",OAG
sham on this man  how people like these become ministers,OAG
Wait n  watch  till May 2019  will get the  poll  results  pm  till  then  keep  it up,CAG
"Palaniswami , Panneerselvam and all others in AiADMK should get together and form the government. Also they should boycott and remove sasikala and all members of her near and far family from anything to do with AIADMK. This is the chance to clean and cleanse Tamil Nadu from the corrupt woman who should never get any chance at any further social life. KILL CORRUPTION AND TAMIL NADU HAS A CHANCE TO SET EXAMPLE FOR REST OF INDIA.",CAG
Why he is spraying chilly powder...is there any new agenda?,CAG
great decision...will send a signal to all power hungry people wanting to jump to AAP,OAG
Idiotic news. Nobody literally cares about the British royal family. These people enslaved India for 300 years and randi TV is busy orgasming over their baby pix! Shame on randi tv's colonial hangover,OAG
"So, she means to say that the baby is like a puppy to the working parent. Who has to go to work. Isn't her husband a parent to her child too, or is she the only parent. Then according to her statement Shahid should also sit at home. Being a Homemaker is not an easy task. But, this is a very stupid statement.",OAG
Reluctant to speak in Parliament but don't waste any chance to speak outside as he hase no one to respond,CAG
"I'm not Pakistani. There is no scientific documents to support your claims with cousins marriage.
While there are community among Hindus who have marriage with mama(maternal uncle) which is direct bloodline with mother and is regarded as incest.

Cousin on other hand have different bloodline as their fathers are different. Let's not play holy.

Btw, you have deviated from the topic!",OAG
Muslim are creating newer enemies by such hatred comments.Be Indian first.  Ignore religion.,CAG
"Sony bhai , your kind off people lives in cuckoos land",CAG
He think without hard work its easy to get degree from harward u can expect any thing from this man,CAG
"Mr. #narendramodi Please remove the GST from computer , card swipe machine and internet service",CAG
Thn wt is modi doing ha sir he is making people lyk u as vote bank,CAG
Mr chuthiya what abt Malaysia Indonesia turkey Kosovo ????,OAG
"Ask chutyia Modi and those gandoo,s who were worshipping Trumph,s photos.even gandoo media like Zeenews times now were happy over his victory.",OAG
Congress is much better than terrorist BJP.. The present govt of India only knows to provoke.. spread anarchy.. to create tension between the two countries... Will this atmosphere b good for the people of sub continent..,OAG
"Bjp should not waste time in kerala ,, keep that state in hold ,, take it in last or before turn of the list.",CAG
....Modi never regretted for heinous crime done by him.          Thank God he does not have family,CAG
Looks like an expert on democracy,CAG
"Mr Jogi , are you silent on such matters   knowingly ? May be  because one ,two incenents may escape your notice but not in series. Saints teaches  sincerely but those who practise them are called Jogis. I have not found my answer from your deeds.",CAG
Here's what the stars have in store for you this week!,CAG
Yes and thank you for not joining AAP. You would have sold it to the Government in power.,CAG
Diggi is enough to bring congress all time low....Thank you,OAG
"I think Anna is not as brave as he actually pretends to be
He should have come into politics and try to give good governance 
Criticizing is a easy tasks",CAG
more than his tweet ..News channels are creating more controversies and fights..,OAG
RSS should be declared a hindu terrorist organisation.,OAG
Who cannot understand Hindi then go to your country . Indias national language is Hindi n not English or Urcu,OAG
"2 Indian army soldiers were come to LOC for surgical strike
And go back after mutilation
ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",CAG
Agree totally with Sonu,CAG
Ribak Imdat EVM fraud... LOL... If #AAPTARDS still believe that was the reason for Delhi and Punjab loss.... Then you are true to your name....,CAG
Don't this man knows English so that all can understand!!,CAG
"Shamvil Hasan Kazmi
There he used centuries. Not century. So centuries means not one. And 140 years isn't even 2 centuries. Your comment is as codswallop as you nimcompoop.",OAG
Block the movement of trucks with cows and buffaloes into kerala from tamil.nadu and karnataka ... kerala does.not have enough cattle to feed it's population.....,CAG
"Its fake. Indians nothing have to say except barking. Read the reality.

https://m.facebook.com/story.php?story_fbid=1829962477020770&id=111457038871331",OAG
"This person is totally opportunist when his downfall start ,starting barking against him",CAG
Market is going to rise...ur predictions are never correct...so dont spread lies...,OAG
