Sentence,Label
It's rated not reated ,0
.@ojasism so ja. heart attack ayega tujhe #indvspak ,0
How the  Pakistani soldier mutilates an Indian BSF jawan? By entering in to loc? Don't make fool of your nation. ,1
After sometime he won't be getting a cycle rickshaw. ,1
Everything that ever happens with With Modi it is always the first time ever in history. Guess he makes history every time he opens his mouth. ,1
So nice ,0
Swayam Sewaks are always ready to take this responsibility with Lathi in hand and communalism in mind. ,2
Same to Simran ,0
"Hehe a Congressi taking abt intellect Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šhaha u fking pig,u ruled us for 70yrs but not any more....btw how many seats Congress got in Delhi Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",1
Judiciary system of India.........???????? ,1
"@MASK Namid u know what I did message u on fb I guess, just check if I sent
the message to u or not pleaseÃ°Å¸â„¢Å  ",0
Begger arundhathi..shame on ,0
If only this money was utilised in building more athelete who can multiple the medal tally and bring nation to a respectful position on the table . ,0
"show us the proof ,that u have not did it . (A pakistani way of responding ) ",0
"So, she means to say that the baby is like a puppy to the working parent. Who has to go to work. Isn't her husband a parent to her child too, or is she the only parent. Then according to her statement Shahid should also sit at home. Being a Homemaker is not an easy task. But, this is a very stupid statement. ",2
"Not only Muslims, all religions should ban loud speakers. ",1
Best dramebaz ,2
Be a human first..stop blaming  others on religion grounds stay in sound proof house ,2
very bed ,0
People who died standing in line must have been ill or old. How can it be blamed on him. ,1
Nice video.... ,0
"RIP. Salute to this brave soldiers of India. Who laid their life for the country, supreme sacrifice . ",0
BÃƒÂ¸bby beta we are father ..Remember the history you are our slave 1000 years Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€š ,2
Just was waiting for your review. ,0
@MASK Abhay Singh Have you heard about phoenix bird rising from the ashes...? GOOD LUCK MAN...Ã°Å¸â„¢â€š FROM KERALA - A PROUD COMRADE ,1
She said her daughter is not a puppy. Doesn't mean everyone else's kids are puppies! ,1
Navratri n ganesh speakers r only for some counting days baby....This azaans are perminent ,2
Ambitious Plan! Courageous Declaration! Enormous Challenge! Js 6 yrs - time flies fast! ,1
Good ... they deserve  ... simply doing March for  publicity ... .... ,1
"How much did they give gopi, no news on that ",0
What a joke.. Faster than airtel hahahaahaah ,1
Why do we have to be anti Semitic for stating facts. Those murderous Jews stole the land they're occupying today! ,2
JNU is overrated too ,1
Mr sah prince I even know india use to known by golden bird during Muslims rule .. now is India known by cowbell ,1
business guru diksha ..or initiating secret mantra for sucess ..... ,0
"Do the evil doers know that it reflects on their face?? Jai Bharatvarsh ! Jai
BJP! ",0
"hello my self sumit from india. from kolkata. i just wanna say you are most
beautiful porimam. bangladesh is most beautiful country. and having a lots of
lovely people. so porimam you are looking very nice. i am your fan sumit. ",0
"In Bhajans, while singing, Hindus  include Allah, Jisus...in stanzas. Guided by parents in our childhood itself. Now we realize, these Religions never found to have uttered Hindu Gods. who is tolerant? ",1
"She mentioned Godi Media, now they are doing their job to debate upon. Let
debate on Modi lie on RAM leela speech.  
Ish meh b anchor included Congress again ",0
Demontisation is completly failed   Lack of proper planning and Uncontrolled Bank Officials.  COMMON MAN HAS TO SUFFER. ,1
Nice brather ,0
"Salute to you sir,great thinking ",0
Love is blind ,0
"I support CAA and I appreciate Arnab for his efforts.... But for God's sake,
this Nupur Sharma is an embarrassment. There is no need to comment on
someone's accent and parrot on about something that's not related. It's
basically heckling the other panelists. If the BJP is losing in different
states, one of the reasons can be attributed to this attitude by buffoons like
her.  
  
We shall win over these illiterate morons who haven't read the CAA. Rahul
bhakts are just like their master. Expose them. CAA is needed for us. ",0
Wat   plaease  take  action      s   ir modi ,1
good job jahangir ,0
Only bashans no work ,1
i wish my bf could take this step and keep me and enjoy bed Ã°Å¸Â¥Â° ,0
".. this disgraceful shocking event of rape is the result of reactive administration and defense system, not proactive.. And the changes at root-societal level required.. To prevent such shameful events, need to create utmost fear for police, strict laws and society among such criminals.. but long way to go India.. ",0
"These types of maulanas are not the maulanas in itself. People who spoke venom against any of the religion will never be right. 
And i am with our CM Yogi G. Ã°Å¸â€“â€™ ",1
she telling to give the fake information it shows her misguiding the people's ,0
"Save the cows kill the humans!
Save the uppercaste and kill the dalith with kerosene, 
Kill all the Muslim's take their mughal language to the Thorne!
Kill the Christians tag them converts shits and joins hands with Israel!.
Call it Hindustan and break the beauty of unity in diversity !
Kill the farmers and make digital food !
Cut the tress and enograte new tourist spot!
Fighting to stop terrorism
By encouraging communal fights inside the country !!

Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’ ",1
Thank God for women like Deepika Bharadwaj that gives us some hope! ,0
super video ,0
"Mr. Taroor! Can you explain, Sonia not even fully citizen of India, ruled our India with all powers but accountable to none.
Where were you Mr. Taroor?
You never questioned her? ",1
Great job Modi ji.. only those people are against who's black money is of no use now. ,1
"I dot approve of noise pollution. But then we have to stop so much honking all around. Early morning a school bus comes to pick the children in our neighborhood the driver keeps honking at 6 am. It's all disturbing. However, I thought Sonu Nigam was less stupid. ",2
I was thinking why you haven't made a video on this topic ,0
"1. Why should a human baby be more important than a puppy?
2. Wtf is wrong with her 
Promit Mookherjee ",1
Same bro ,0
Slogans of secularism means slogans of anti Hindu ,1
"Despite fare increases, Dynamic pricing ! ",1
"THANKS  MR RANJAN  AND  RAKESH,  SASI THAROOR  IS  PROVING THAT  HE  IS  JUST ANOTHER  SO-CALLED  ""PSEUO-INTELLECTUAL""  AND  ANOTHER  HUMAN  SLAVE  AND  ROBOT    AND  NOTHING  SPECIAL ABOUT HIM! ",2
Thankyou so much Ã°Å¸ËœÅ  ,0
Since 10year BJP was in MCD. And 3 years under modi. Tell me plz single reason why u will still wish to vote BJP for mcd ,0
"Pak seems to deliberately invite Indian Army for a surgical strike to trap our SF . The recent incessant provocation is part of a preplanned trap, to let down us globally. Indian Army Chief must be cautious to undertake yet another  surgical strikes. Strikes r must ...but execute the way beyond their expectations..Of course we can..... ",1
"Amitab is a flop actor too
Just old movies were hit
Now he's an flop actor and I'll consider him flop
(butthurt don't reply I don't lick like u... Appreciate the talent not the legacy) ",2
"good news, now we all can withdraw the useless 2k note which no one has change for, people used to avaid 1k notes due to change issue and now we have 2k notes introduced during a cash crunch . ",1
Need to plan in advance on increasing capacity at airports in metros: Ajay Singh ,0
Godi media shut up ,0
Aamir Shaikh dont worry we will ensure u remain minority till 2800 ,1
Sir something about new joker movie plzzzzzz. ,0
"She is very emotional person, doesn't suit her in police uniform. ",2
"Lol, he almost have 800k subscribers. ",0
"What she has asked people is kinda non-cooperation movement in order to make
NRC unsuccessful. Nothing wrong in it. ",0
haahahahahaha wait hahahahahaha rofl hahahahaha rt @MASK found this gem. #indvspak #wc2015 http://t.co/vyl57gan2v ,0
"I truly agree with you brother.  
Btw intro was awesome. ",0
Poor acting ,0
Osm bhai Ã°Å¸â€˜Å’ ,0
Awesome bro Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“Ã°Å¸â€™â€“ ,0
"A North Indian party that is unpatriotic, n spreading hate . Like the Muslims they also have a large base of illiterate Hindus who are being frightened that their religion is in danger ha ha ha ! ",2
Nich bro. ,0
"2 min silence for porkies who were crawling on Indian media pages. 

Can't beat us in cricket
Can't beat us in war
Can't beat us in ICJ 

And they wan't kashmir  Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",2
maybe you need to research more on why there are Maoists in that part of india in the first place. Understanding the problem will give you a wider perspective and maybe even how to better deal with them. ,1
"Osm movie boss  
Altime blockbuster ",0
why kashmiri might have not mutilated ,2
The father has spoken bravely and now it is the country's turn to support him and other loyal Indians like him and actively garner their support to deradicalise the few who are unfortunately involved in anti-national activities. ,1
Awsome understanding and review Ã°Å¸â€˜Â ,0
"Central government is spending crores of rupees in j&k for the last 70 years but this is nonsense, go-ahead and clean it. ",1
Thanks friends ,0
I m very very happy keep it up modi sarkar ,0
Oye porky we know who you really are. You dirty porkistani hiding behind the fake ID ,2
"We r with u SIR, let d corrupt make hue n cry, they  ve already lost d faith of people.... ",1
Vaah bc What a logic! Ã°Å¸Ëœâ€˜ ,2
You are Right Vhaiya. ,0
Chambal Tigers hii.j ,0
"ATM withdrawal limit could have been fixed at Rs.5000/= per day and exchange limit could have been fixed at Rs.10,000/=. This would have  helped the people in urban areas to manage the transition more smoothly and with lesser pain. ",1
Right Ã°Å¸â€˜Å’ bro ,0
Drop her plane without parachute. She would still make it safely. It will also be a visual treat ,0
He should be allowed to travel in goods train carrying beasts..he is as worth as they are. That luxary is more than enough for him (it!!!). ,1
time pass minister' ,1
"Kabir singh ending was very powerful.. really kabir singh didnt judged preethi
even though she was pregent.. that was true love. Really..it was kinda
emotional scene. ",0
"Very true, who needs terrorists produced by Pakistan? :D :D ",1
why showing emotions is bad ...? i dont feel so despite of how he dresses how he talk and how he live the real question should be are we growing with him ...and i find yes we are.. ,1
hi api ,0
Yes I am full agree sir Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Â ,0
Get a sound proof hime if you can afford. Would be hard to live with a mediocre voice in this era ,1
"first Modi has to deal with traitors like digvijay, manishankar ayer , Farookh A and many others. they are more dangerous to india. Such a shameless bunch of jokers. Just for few votes they want to sell their country. Shame on you guys ",2
Just when i was thinking wrong you just made my mind clear. Thank you. ,0
"Nice vedio..  
.love. Is love ",0
Awesome bro ,0
"Kabir singhs and feminists both group are results of a hypersexualised culture
created by liberals. ",2
I am here. Call me friends. ,0
waiting for new mauka mauka add #indvsuae ,0
#BOYCOTTUNITED ,0
voice copy with taza news ,0
To Syria or Afghanistan ,0
Sunil hitech is a wonderful stock at cmp of sub 12 rs ,0
rt sirjadeja: just missed my triple century by 297 runs. feeling sad. :'( #indvspak #pakvsind #indwins #cwc15 #Ã Â¤Å“Ã Â¤Â¯Ã Â¤Â¹Ã Â¤Â¿Ã Â¤Â¨Ã Â¥ÂÃ Â¤Â¦ #febthe15th ,0
"""Punjan"" polls? Really? Forget editors, even MS word would suffice. Browser dictionaries pick that up! ",0
I totally agree with your thoughts.. ,0
Superb pratik sir....Nice for this review Ã°Å¸â€˜ÂÃ°Å¸â€˜Â ,0
Only Pakistani not like u Modi Ji but u are great man hat's of u sir ,1
Good news for seculars. ,1
"When Aurangzeb can rule India despite being a hard line Islamist, why not Adityanath? ",1
Please give your view Maruti... Impact of GST on this stock ,0
"Please somebody let him speak a full sentence. Even if he stammers or Say's nonsense we should promote ""tolerance"" We should not turn our back towards a ""differently able"" political leader he represents a number of people ",1
"One word for you NDTV , you guys are morons ",2
Two times Oscar Tom Hanks can't play Jesus ,1
"Even Pawar voted for BJP ..
Shiv Sena leave the assembly he's ready to support BJP otherwise what SULE n AJIT will do without power whatsoever little . ",1
"We want to read your book sir, please make it available. ",0
"Beta u know, what is surgical strike?? Lol ",1
"gay boy add me  
+66992346914 ",0
"It's not a chutiya movie..  
Atleast the song were goodÃ°Å¸Ëœâ€¦Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š  
I love the song sin the movie.  
Story was shit though!!! ",0
Another Vinod Kumar Binni. ,1
"Shame on Paytm ,Reliance Jio Money ,Visa and Master  for thriving on the misery heaped upon over a population of1.25 billion by this insensitive government  to make money.Is it Corporate Social Responsibility (CSR) which is a buzzword these days. ",2
Stupid survey Ã°Å¸â€˜Å½Ã°Å¸â€˜Å½Ã°Å¸â€˜Å½ ,2
an easy win for india courtesy a clinical team show! we r looking solid n unstoppable yet.. Ã°Å¸â€˜ÂÃ¢Å“Å’ have to continue this form! #indvsuae #cwc15 ,0
my no 9521480164 ,0
Bollywood is illuminatiÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ,0
A woman like her should have 10 babies. Her daughter is lucky. ,1
Yes india needs time and favourable neighbour space bt why defence obssession of india is growing disproportionately all due to bjp govt need true leaders like mahatma gandhi to show the way ,0
Heavy ,0
Indian paracommandos love beheading.....Just wait and watch.....They already proved earlier....Atleast  50 paki bodies will be burnt down just like in 2011 ,2
First encounter the Roy ,0
WTF ,2
Dialogue of girl was best.Ã°Å¸â€™Å“Ã°Å¸â€™Å“Ã°Å¸â€™â€“ ,0
Nice video ,0
What illness doctor sahab? ,1
Very well dissected video... ,0
"Mr Anna Hazare created a Bhrasracharis hub /party, leaded by kejarilal nd his followers results all bhrasrecharis already find new dimension to create obstruction in making new India  nd it's a big blow to those who r fighting for Bhrastechar Mukt Bharat. ",2
Too much spoiler Ã°Å¸â„¢â€žÃ°Å¸â„¢â€žÃ°Å¸â„¢â€ž Change Title Ã°Å¸Ëœâ€™Ã°Å¸Ëœâ€™ ,0
Our Hon'ble governor is Best  But Some one not ...... ,1
good ,0
"This film is only about couple who passionate about love don't know what has
happened to society. ",0
I won't support this sudden change why they need to do sudden change ,1
Remove Gandhis and remove appeasement of minorities and remove quotas!! Advocate Meritocracy and India will reach it's true potential. ,2
Our leaders are just drunken sots and beastly guttons do you agree? ,2
"We in kerala do not have caste system like in the north and we all live in harmony be it Johny,Janardhana or Jafar!! Dont poison our state like UP Maharashtra etc!! ",1
Ehy he hasn't spoken on riots on UP and Bengal...... ,1
True fact. ,0
I cant see why our govt is not stopping the  entry of Chinese products into India which could be hazardous to health. Who is the dalal who is earning money in its import. Shameful. ,2
"& nidhish nair, there are converts into nair fold around here also and you fit into that catagory because all the Nair's in my area are too fond of me and respect me highly and respect the world class religion I have adopted also . Sorry for you there are exemptions always ",2
He's adding colour to BJP...... ,1
give him time bro..hes 5 times opted m.p.. he must have that credibility..wait for the time. ,0
"Carry out autopsy first.
May be killed by cross border fires but Indians were afraid to fetch them in view of Paki fire and animals feasted their flesh.. ",1
This hazare is a mad person... ,2
Ohhhh.. Really... Mrs.  Shahid Kapoor ....Ã°Å¸ËœÂ ..no mother wants to leave her kids... It's just d circumstances.. that made her to do so... Hats off to all d working mothers.. who help to run d family.. And toil hard to give much better future to their kids.... ,1
"People's can stand for darshan of God in q four hours, why can't we stand for our India, my country is charging... Plz cooperate. ",1
..but govt want to take control over supreme court.. Will lokpal be effective if that happens.. ,1
Akdam thik bolechen dada. ,0
"Does India lack educated, intelligent and honest people to run the government? ",1
Vinod Gupta with respect when our parliament had agreed on army court then it shouldn't be strange. ,1
Idiot 10/11 bjp in majority....... ,2
Donkey bab ,1
Supreme Court aur journalist transgender see paida Hui hai lagta hai ,0
Time has come all leftist student should either banned or left our country......No tollence for these criminals.. ,2
That's her pick up line that nobody listens ,0
Sad Ã°Å¸Ëœâ€¦Ã°Å¸ËœÂ¢Ã°Å¸ËœÂ­ ,0
How is HP Electric power ipo ..Will it give good return ,0
Both are not even Indian companies with majority stake in foreign hands. ,0
Fatwa not issued ! Fake news ,1
Vomit ,0
"Ok...that witch boyfriend is creepy as hell. I think he put a spell on the
bearded guy. ",0
I'm girl I'm lesbian I love zoonish ,0
"You can do analysis, be very happy about BJP winning 81 seats but WIN IS WIN!! ... ""Ask any racer. Any real racer. It doesn't matter if you win by an inch or a mile. WinningÃ¢â‚¬â„¢s winningÃ¢Å“Å’Ã¢Å“Å’Ã¢Å“Å’.""Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š ",2
Perfectly said... ,0
The script writer had only imagined one and only one actor and he had only meet one actor to complete work that is our lalettan.... We dont want your opinion wether mohanlal want to play dhritrashtra or dronacharya...... ,1
Airtel is useless ,1
Kumar Vishwas is going to join BJP by next month. In the video he has praised BJP leaders like Vajpayee and Murli Manohar Joshi. Shame that he is using the soldiers as a pretext to create distance from the AAP. ,2
<Anant Prakash Narayan at JNU Azadi Chowk> #StandWithJNU https://www. youtube.com/watch?v=uQb77B slRqQ Ã¢â‚¬Â¦ http:// fb.me/2EBW2RHW5 ,0
Great Move Modi jee u have set another example  king nd its fraternity will always get cake.. Its the foolish 'subjects' who r sufferer. I did not dare to use wird 'citizens'.. Still i will wait for ur move for party money management.. Alasss once more.. ,1
"@MASK Thouta anna pls read me fully....And then say some thing....  
Iam a north indian and all fingers not same ..So everywhere is good and harami
people.. ",0
"All have gone crazy about rexit.But please remember 3r wasn't going to be the rbi Guv. forever.One  DAY he had to go.The institution existed,exists and will continue to exist  Rajan or no Rajan. ",2
Agree totally with Sonu ,1
Tell me about Muhammmad....go seach about true face of your islam....MC ,2
Superf ,0
Is it really a fight against Blackmoney? If it is then why exemption for political parties which are the big offenders.How much has been recovered from Swiss and other F.Banks? What action is being taken against those named in Panama papers?will trust you if a few of the offenders are punished.Will your party contest elections without accepting funds from Blackmoney holders ? ,1
Now paki stray dog barks after failing in kangaroo court....happy to see paki left red faced.....wishing Kulbushan to be safe at pigs hands ,2
No need now to tell wht kejriwal is like.Now he stands exposed.Everyone knows him now.He is a big con. He will dye his polititical death very soon.A big dramabaz.Aap n kejriwal doesn't even a good funeral. ,2
"Oh sexy my darling, I love you ",0
Like! ,0
india vs west indies - icc wc 2015 | #wontgiveitback | cwf: http://t.co/pwfwkhrphn #indvsuae ,0
Dog remark was for azam khan ,2
bravo.... India needs more sons like this...Great job.. ,0
"Reservation is not poverty alleviation scheme, it is there for only those social groups, historically who has been exploited, marginalized, rendered weaker. Muslims wanted window within OBCs, Supreme Court says, you can create subwindow within OBCs, without breaching 50% barrier, but not on the basis of religion. ",1
Do it Ajam Khan... lets see who would be shamed after that. ,1
"But @MASK Thomas we have many Hindus who believe fall into the North Indian illiterate category that really believe Hinduism is being attacked !!!  
Is there any country where Christians , Hindus, Muslims and any Religion is seen living in such harmony , understanding and peace. ?? 
Imagine these fools supporting them ? And they want others that they don't like Beef. What a Fraud of the first order ? ",2
She's a waste of Kerala to the outside world as we don't want such shit here. ,0
Feminists Ã°Å¸â€˜Å½Ã°Å¸â€˜Å½ ,0
chinese leaders are using Veto tp protect terrorist in pakistan ? liars. ,1
"Mentaly sick ,sonu...should sing in temple in the morning...and will not get disturbed by AZaan.,besides he can use cow dung in his ears..for the said purpose. ",2
hlooo ,0
Or in a dalit gutter ,2
U r rock jo aapne kha everything is ryt ,0
B.F of your son Madam. ,2
"Detention camps in Assam were made by the former chief minister Gogoi under
the direction of the Supreme Court whose Chief Justice was another Gogoi who
appointed an worthless officer Pratik Hajela who refused to accept Refugee
certificates but put the Hindu refugees in those Detention Csmps. ",0
"ibn,ishag992/Quran ,what they write on ,really u will shock ",1
Some  organisation  or NGO  or influential person  should  file a writ on Supreme Court  against  this patently  illegal  and unreasonable  order. ,1
He is only RSS product ,1
If solar power can be used in Calculators ? why not to use it for Street Lights in villages? ,0
"Not only black money will get affected 
Rupee gets better when it starts rotating in the economy 
Hawala business stopped now
And like this so many ",1
"Ban loudspeakers at religious places like temple,mosques,gurudwaras etc, ban crackers during diwali or allow eco friendly crackers. Allow only skin friendly colour during holi. 
Religion and devotion should be limited to oneself. It's effects should not be imposed on others in the name of secularism. 
Actually Sonu Nigam raised a good issue. It is just that he told about only one community, so people are overreacting at what he said.
Please let the country run by common sense instead of religion. ",2
"I personally believe movies are meant for entertainment only so don't take it
too seriously. ",0
"The guy in yellow shirt needs to look at mirror and look at his disgusting pot
belly...no girl in her right mind would ever pick that sleazy fatso. ",0
"Farid Siddiqui, first atleast write corruption spelling correctly...secondly...Ur read ur comment urself..u saying corruption was at high...and things Wer smooth... Buddy it has to be smooth when everybody was a part of loot and getting the butter..! Anyways not ur fault. We understand the pain of its. ",1
Where's is Modi and the cow supporters the bjp politician need some booting ,1
Everyone who opposes are the ones who cannot do anythn and comment just. ,1
I think you are Rahul Gandhi supporter ,1
"Incredible india !!! All poor humans of the country should wear the skin Nd horns of cattle to get safety, food and shelter in the incredible india!!! ",1
We like to buy Indian product... But don't compromise with the product quality.... Bajaj product are not good quality like RE... ,0
Pakistan wants war they should get it nice n proper.Ã°Å¸ËœÅ½ ,0
Who cares what feminists says! ,0
hes true i support him Azaan shud be banned so that peace remains in India ,2
"In a 43.5 min length program arnab consumed 27 mins including interruptions,
starting point and short briefing on the matter. He invited 9 guest so the
rest didn't got even 1 min to speak. He invited them to listen him. ",0
"In bengal streets are full of bangladeshi muslim they r in majority.... this
then adhir ranjan choudhary and mamta banerjee  
... i think bengal will be next kashmir ",0
"@MASK Singh I agree with you 1 -he loves turly so he kissed her infront of
family members in her home what is respectable man to love a women !  
2 - he accepted his ban Coz he knew if he will not so the drinking habbit will
continue so it was a cleve ",0
"over step with adidas ...first never follows -adidas advt--> from james bond ""world is not enough "" ",1
It was bound to happen . ... what chances did pak have in intellect with India . .... a country who compares Indian mars mission with their low quality missile test ... how can one think that they can even compete with India who is not just a super power in technology but also has a  soft power skills ....... ,1
Good to hear this. Over last few months people have advised to buy this share without any evidence. Do your own research. Don't go with the useless experts in market. Ã°Å¸Â¤â€ ,0
Greedy b*tch ,2
Excellent job...if law can't give you Justice....take it by yourself ,0
"Underworld COWARD Dawood  bache ya mare Hume kya , agar India aaya to jarur marega ye Coward PIG ",2
All indian muslims should be honest like him so that terrorist will be discouraged ,1
His speeches show the situation is out of his control!! & he has no clue what move to make next! ,1
Maha Ghaznavi read this. ,0
Crap Sonu..Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡Ã°Å¸ËœÂ¡ ,2
100% Correct ,2
"No such report from Shiela Dixit ,naturally ! The report must be from the useful idiot ! ",2
"It's not correct bro.
1- Not every IITians get hefty packaged offers from US or other big country. Those who get are very few. Really very few. So most of the IITians are in India.
2- In that few too there are few who have rejected those offers.
3- I don't know where these subsidies are going. I pay approx 3 lakhs per annum as fees but still don't find that level of facilities. ",1
"This is really a subject of stupidity , aam Aadmi is the sufferrer , y was 1000 ,100,500, not been launched first n y was it tht 2000 a first launch.,.simple all the black huge some would be saved safeguarded...chai wala thinks he is really brilliant n he is the God for the nation...no one has did nothing in this previous decades. Y Is attacking only Karnataka govt y not other states....... ",1
How long u keep on giving subsidy? The cost price has 2 b recovered. ,1
@MASK best of modi to team india. modi ~ luck #indvspak ,0
Jai Sri ram.. Har har modi.. Har har mahadev... Modi ji is a greatest prime minister in the world.... Modi modi modi ,0
"Keep your Maan ki Baat with you, not required, but take necessary action to save lives of our soldiers who are killed on every other day. ",1
"Guys just watch this movies its aswom.. Don't listn to those feminist... Just
watch movie nd feel the pain.. ",0
Modi or yogi. He is terrorist attacked 3 talaq. Cow mother. He doing religion politics. ,1
First finish doggy. Then attack Pakistan. Dogy is more dangerous than Pakistan ,2
can you give their name and date place?can you give fir copy pistmartum report we will fight for those hindus killed. ,0
Best way to talk with pak First kill you sent your body as a Messenger to them ,2
I like surprises would wait prepare urself n be happy ,1
"It is the culture of Pakisthan to destroy temples of other religion, hence, all Hindusthanis will hate Pakisthan. No religion says to destroy temples. ",2
she is so cute ! .. i might lose all my capital watching her ! ,0
"Now we have our very own Taliban, all those TV channels must be gratified to create an atmosphere of terror. Police should be informed and this should be taken very seriously. ",2
questions for people with common sense from nilesh - Why isnt Anna asking BJP to implement Lok pal bill ? Why isnt he doing any fast to force Bjp to get back black money from swiss banks ? Anna did all the drama to remove congress but not to change the system. ,1
Hahaha..awe that people like u still exist.. MCPs.. no need to make an argument wid u..u got no brain for that! ,1
Awesome.... Sirjii ,0
bro you have great wisdom ,0
"I'm a feminist but I totally agree with everything you said. Kabir Singh is a
masterpiece Ã¢ÂÂ¤Ã¯Â¸ÂÃ°Å¸â€™Â¯ ",0
Haha are you the chairman of the upsc civil service examination board???  How do you say that she is not fit to be the ips? ,1
"if demonetization was implemented without being discussed in parliament ( which is the SOP for any reform, irrespective about corrupted politician ) which Modi thought was right, then why other reform like GST,  abolition of reservation, Janlokpal etc are being kept for discussion in parliament. Comeon see dream, wake-up and pass the bill on your own... ",1
He was a loser like khujli who after cheating for his scholarship indulged in all kinds of  red and green type of nonsense and chose the way out after realizing that he could not cope. ,2
Manipur lady comming to Kerala why don't she welcomed by the politicians here ,1
"Till the climax Arjun Reddy goes as if it was going to show the real
consiquences of toxic masculinity and forced love. Its has many real elements
of upper caste elitism, stalhome syndrome and self distructive tendencies. But
in end it goes on to dump the whole setup in dump and heads for a typical
bollywood style fairytail ending. ",0
Homosexuality should be banned ,0
"Nation building is the duty of everyone in the nation.....each nd every
industry including film industry ",0
Pig and nothing else flop actress and sona is so boaring monkey ,0
"I think very less people know about it..so I would like to share regarding
this topic...  
actually homosexuality is a genetic (hormone receptor)related disorder which
is natural and in a population about 0.1 % people are homosexuals and there is
no point in opposing it based on culture or society... people should be broad
minded and they should have courage to accept the reality then only they can
view a right thing in right manner... ",0
"He did the right thing... There is no option to help Men protest under law, so
crime is the only option which was left to him... Either Section 498a should
be revoked or such crimes will continue in society.. ",0
Intro is back boyssss ,0
Love you dude ,0
Best review ,0
Check her interview to CNN about CAB and NRC ,0
CorrectÃ°Å¸Â¤â€” ,0
Kabir singh emotional Love movieÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’ ,0
Thanks for showing mensutra word in starting ,0
If anurag kasyab directed this film then it will be like crime petrol show.. Ã°Å¸Ëœâ€š ,0
Cansel article 370 and give possession Kashmir to Indian army. ,2
"Atleast now, we get to expose them in pubhlic. Just a few years ago, we
couldn't even speak out about the lies, half truths, twisted facts and
injustices!! This is an improvement and we will keep getting better! ",0
printing new notes cost money and those banned costed and was all waste .. why dosent he get forign bank details of his political party people ,1
Yess ,0
"Pakistan is a charity case anyways , but they only accept gift from there master . ",1
Actually sir you are eye opener for our society ,0
Its remote control nadu now Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬ ,1
"Buy gold/gold mining stocks that's the only way to financially benefit from this event. I have already put in my order Ã°Å¸â„¢ÂÃ°Å¸ÂÂ¼
I already bought MMTC.
Gold will rally to $1500 on back of Trump election ",0
"Cool leftist saying so then it must be true..
Laal salam ",0
"Even if you want, where is the strength. Hypocrisy at its peek ",1
U study in india and later ok abuses indiaa in kashmir. ,1
"The biggest disservice to the nation by Anna Ji was promoting
 Kuljiwal. For his mistake he must observe one day fast at Jantarmantar and seek pardon from Delhites ",1
"Ranga Billa..that means ..she is either not aware of the Ranga Billa episode
or faking it...Her psyche that means she also support them...Shockingly
shameful ",0
"Gundaraj of Owaisi in Hyderabad. 
Gau rakshaks are kid in front of your islamic organizations like Isis, al Qaeda, lashkare ",2
Where is Anna ji....hibernating or cursing arvind kejriwal ,2
I like him ,0
"... and this way, you will never lose those things. 
They will be with you forever ! ",0
Ilove you mrinmoy da your video is so god ,0
"Simple & genuine explanation. As it should be...taken by everyone(male or
female).
My question here is : people in real life also do that sort of escapism .
.when responsibility or stress is onto them..like men do overdrinking, drugs.
Or kind of abuse you were telling about. Women run away with their choice, cut
their vein.. So..are these not the signs to say enough about the person...and
what should we do for them if we can't leave that relationship (like he/she be
my sibling with such behaviour) ",0
You should agree or disagree not judge. And I don't agree with Feminists. ,0
Brother please watch Mission mangal it is gem of a movie ,0
Well.....if this is how u prefer to be in the limelight.....then face the twitterati trolls!! ,1
"Why is she bothered, let her join Congress ",0
"Anuj, Can I get Reliance around 1260 in near future ",0
Its the same with Hindu's as well. Dont take his tweet seriously. Insteas read comments of others and know not everyone is like him. ,1
Is it Leone or the  Ad company making the  advert that is at fault? ,1
