Sentence,Category
Hilarious! Raj Thakre on 'Canadian journalist' Akshay Kumar's 'non political' interview with international Actor Modi. Most important Q in interview: 'Modiji aap aam khate hain? Choos kar ya kat ke?,OAG
Here is a Prime Minister of world's largest democracy who refuses to address press conference in five years. He finds time to interact with a Bollywood actor during busiest time - poll campaign,CAG
In flat 1.30 mnts we were out of the polling booth. Booth was decorated with Rangoli & balloons like a b'day party. The all-women force was smiling and full of happiness. We were given cold drinks (in my hand). My wife was gifted sanitary pads. Wow. Congrats ¦@ECISVEEP,NAG
Do you know that @TrueIndology's account has been suspended yet again. For what? For speaking the truth. For not letting #UrbanNaxals propagate wrong history about India. Time to start a movement. Pl. DM. It's high time we fought for our #RightToTruth,OAG
We can now successfully add Lal Bahadur Shastri's name to the list of avengers. He survived the onslaught of the mighty Thanos. He's no less superhero than Ironman Capt America and Thor put together,NAG
Best part of @narendramodi rule is that #UrbanNaxals got arrested their funding down due to demonetisation nationalism has stopped their growth they are going frustrated & crazy. Next 5 years will mean the arrest of rest of these enemies of India.,CAG
Hopefully the internet will find its own solution to fake news with sites like @altnews_in and @boomlive_in investigating the true facts,NAG
The way the civilised world had united against Hitler time has come to get united the same way against IS. This not just terrorism it is a war.,OAG
It has plausible deniability but sources say several leaders in BJP including Shivraj were against the candidature of Pragya Thakur. Whether she wins or loses she may end up being an embarrassment. Here is #ThisIsUs,CAG
Rahul Gandhi believes his legacy comes from his father's lineage. But his real political legacy is that of his mother who knew she wielded only the residual power of the haath chaap: just enough to build her alliance. My take @theWire_in,OAG
Shabana ji Neelam ji please don't respond to Ashoke Pandit or rise to this bait. The joke is cheap yes but Pandit is just trying to take down a fine briliant young person someone with great political integrity please don't participate in that,NAG
They attacked looted and usurped the land of the Hindus that belonged to @myogiadityanath's ancestors. Then they 'donate' same land to us showing how good and noble they are. Some one must ask them' who you are to give us our land to us as donation?,CAG
Watch | Pratap Bhanu Mehta on Nationalism Populism and Why the RSS Is Abnormal https://thewire.in/politics/watch-pratap-bhanu-mehta-on-nationalism-populism-and-why-the-rss-is-abnormal via @thewire_in,NAG
Did Opposition raise EVM issue fearing defeat in LS polls? Which opposition leader threatened rivers of blood if defeated? Which CM is going to face the axe post-LS polls? Watch #AajKiBaat Tonight at 9 @indiatvnews,NAG
"Now ""Chowkidar"" is running scared! Corrects his doctored video includes one bit that he had clipped out. Still doesn't have the courage to share the next line! Why is he so scared of this line? Communal disharmony?",CAG
PM Modi asks: are our nukes for Diwali? No sir they are not for Diwali Eid or Xmas or any 'festival'. I know it's election time and tough talk gets votes but let's not speak casually of a nuclear threat/war. 'New' India needs 'Vikas' a nuclear bomb spells 'vinaash'.,NAG
Grateful for your criticism though unable to agree. * NOTA is not refusal to take sides it's a political stand. * No evidence for the assumption that NOTA benefits BJP. * Vote for strongest anti BJP candidate would mean Amra Ram shouldn't contest (I am campaigning for him),NAG
"Youths wearing T-shirts with the BJP's ""Main bhi chowkidar"" slogan at a rally caught the attention of Rahul Gandhi who asked them about the 2 crore jobs promised by PM Modi",NAG
The Election Commission will decide on allegations of poll code violations against Prime Minister Narendra Modi BJP President Amit Shah and Congress President Rahul Gandhi on Tuesday 30 April,NAG
"Pakistan's military once again claimed that there was ""no damage"" in the Balakot air strike carried out by India and asserted that it will facilitate the Indian journalists if they wish to visit the area to ""see the truth""",NAG
The SC sought a response from the EC on a plea seeking setting aside a rule which provides for prosecution of an elector if the complaint alleging malfunctioning of EVMs and VVPATs eventually turns out to be false,NAG
BJP leader files case against Arvind Kejriwal's wife Sunita for allegedly having two voter IDs,NAG
"#WATCH | In a veiled attack on Congress Kangana Ranaut says ""India is truly independent now free from the rule of 'Italian government'. Watch video",CAG
"#WATCH Mumbai: Veteran actor Dharmendra says ""We don't know the ABC of politics but patriotism is in our blood we will serve the nation. What I did in Bikaner you can go and see Sunny will also serve the nation."" #LokSabhaElections2019",NAG
50 Turmeric farmers are filing nomination in Varanasi to highlight their long pending demand of setting up a National Turmeric Board for the welfare of the turmeric farmers. Farmers allege that local administration and BJP cadre don't want them to file the nomination against PM,NAG
The election season seems to have skipped past adivasis of #Jharkhand a state that has recorded 19 deaths from starvation since 2017. Watch them tell you their story themselves | @anumayhem #ElectionsWithNL,NAG
Is your MP a part of the anti-national/tukde-tukde/khan-market/urban-naxal gang? If so there is a high chance their criticisms against incoming laws will be dismissed -- even if they're legitimate. @Memeghnad writes,CAG
"""With Lok Sabha elections 2019 the cracks in AAP's ambition to go national are visible with the utter decimation of the party in its stronghold Delhi."" https://newslaundry.com/2019/05/28/is",NAG
"""The recent debates on AAP's anarchist tendencies and a sudden eruption of negative reports on the party in the mainstream English media are indicative of media's alarm against activism going out of hand."" @PallSin asks some difficult questions to AAP",NAG
We should say that the [Congress] party has improved its performance by 13-14 per cent. This would make the performance look much better than it actually was @kaul_vivek writes about interesting stories that election numbers tell,NAG
"""There's a great need for progressive journalists in the Urdu media"" says Arshad Faridi founder & editor of Mera Watan. @MIHIRMIHIRMIHIR",NAG
With the BJP's win in 2019 elections @MrSamratX writes about the factors that influenced their victory over a nationally-unacceptable alternative. From relentless campaigning to cunning alliances this is how India saw a return of Modi,NAG
Thank you @AnupamPKher for your unfailing support throughout the election and all these years. God Bless You always,NAG
Democracy is unlikely to die with a bang. But all the more likely is the possibility that it will expire with a whimper,NAG
Democracy is not a linear journey; populists and demagogues do find enough demand for their projects among voters. I argue that combined with majoritarianism the project of Indian democracy becomes even more slippery,CAG
Lateral entry at Deputy secretary level raises many issues: morale of regular recruits; protocols regarding private interests representativeness. above all: ensuring professionalism of political appointees; Are we heading toward spoils system--further presidentialization?,CAG
Time running out for @RahulGandhi to backtrack. If he does now his personal stature dips; if he doesn't he rises tall but throws party into chaos. By his resignation he surely has awakened the party out of a comfortable 'Rahul caused the deafeat-Rahul will take us out' thinking,CAG
Will non-BJP parties ruling in various states pledge not to misuse laws to curb freedom of expression? Unless that happens no political pressure can be built in favour of free articulation of views. Seeing this merely as an issue involving BJP would be a mistake,CAG
Kerala 1958 and West Bengal 2019: ruling party at the centre keen on ensuring breakdown of constitutional machinery--leading to imposition of president's rule. History repeats? Of course Mamata govt helping BJP in creating sense of chaos and failure,CAG
This is a worrying result for Indian democracy. In 2014 a survey revealed over 51% of Indians said democracy meant the will of the majority community (e.g Hindus) should prevail. The next survey looks likely to be higher,CAG
A genuine three language formula must mean at least one contemporary Indian language besides mother tongue,NAG
Sorry forgot this is not d time for sarcasm! What I meant: Is this really worth d news? This is how public life n politics r reduced to theatrics appearnces and meaningless entertainment by the media. Was being sarcastic that a newspaper should find this worth publishing,NAG
I normally avoid the word dynasty. Democratically I find parachuting on family basis problematic. As student of politics I understand that in the thick of politics family is an important resource. On RG I only pointed out the bind or dilemma,NAG
No sir my poliitical science requires to a) hold uniform standards and b) expect protesting parties to first walk the talk. If Congress govts can't ensure freedom of expression the party needs to first tell them to repsect rights and then turn to its rivals demanding the same,NAG
Can't bat abuse the pitch. Can't win elections abuse the EVM. Film doesn't work abuse the audience. Upset with life abuse @narendramodi. = New Indian woke Liberals,OAG
The problem with all these stupid woke people is that they want to have a debate on everything but as soon as you debate they abuse and block you,OAG
Let's dream and work towards making this a reality for every Indian from Kashmir to Kanyakumari. For this #Article370 and separatists must go. Detractors must be defeated,NAG
We citizens of India make the state. The state is for us. It's our duty to constantly add to a collective vision. What kind of India we want? What kind of society do we want around us? What should be our contribution in a new global world order? Can we disrupt globalisation?,NAG
In my waking hours @AmitShah is the first and only HM Who has emphatically raised the 'temporary & transient' nature of #Article370 in Parliament. He also met the Kashmiri Muslim Martyr's family whom even Abdullahs Muftis Hurriyat and woke liberals never cared about,CAG
The focused strategic & logical stance that @AmitShah has taken on #Kashmir needs non-stop discussion and support from everyone who wants #Article370 abolished. Let #Article370 be the only discourse only narrative only priority only news till the time this issue is solved,NAG
More I read on Kashmiri pundit exodus I feel ashamed of myself. What was I doing in 1991? What had happened to me that I kept watching the direct attack on Hindu civilisation shrinking of Hindu territory culture in its own land? What made me so indifferent to my own identity?,CAG
How to save yourself from embarrassment: Whenever you read any news about these 5 issues: 1. Cows 2. Crimes against Muslims/Dalits 4. Lynching 5. Compromising of institutions. Take a pause wait for couple of days 9 out of 10 times the news will turn out to be absolutely fake,NAG
Which part has upset you? As a true Indian don't you feel concerned that this is the 7th I repeat 7th exodus of Kashmiri Hindus by the violent Muslim invaders in Kashmir,OAG
Atheists and theists are the same kind of people pretending to be different. Both of them believe something they do not know. #SadhguruQuotes,NAG
The only socio-pol issue is they don't want any Hindu there. How is this not a religious issue? Only Hindus had to leave their own land how is this not a religious issue? Kashmir was always a Prime Hindu Seat of Knowledge. Today its an Islamic region. Isn't it a religious issue?,CAG
The Right vs Left argument is dead long ago. The new war is between Globalisation and Nationalism. Both have some good useful ideas and some impractical ideas. We have to find the best from both and work towards a better life for ourselves. No politican is going to do it for us,NAG
Though I have my differences with Savarkar I consider it a great honour to be in his company. May India bear the fruits of his sacrifices. I admire his patriotism and sacrifices. - Gandhi. Remembering exceptional contribution of Veer Savarkar to Indian society,NAG
We kept thinking it's a political issue or a Kashmir issue. But KP issue is about us. Our culture our civilisation our identity. How can we see it being damaged by Islamic invasion? I can't sit quietly now,OAG
If it was only about the conquering of new lands then how come they conquered your ancestor's faith? Leading to the division of India into two based on religion?,CAG
Whatever he did was like a nail in Congress's coffin. His ideas strategy choice of people slogans speeches mannerism. almost everything he did stank of incompetence. Why are we trying to glorify someone who has failed in each department and took Congress down with him?,OAG
If the car is not moving how come the trees are in a blur? And I can say with full confidence that the car is moving from right to left while the Pidi is moving from left to right. Only RaGa is stuck with a steering and 'going nowhere',OAG
Savarkar managed to abolish the observance of untouchability in Ratnagiri and on 22 February 1933 an effigy of untouchability was publicly burned in that town. Savarkar opened a cafe for all Hindus in Ratnagiri on 1 May 1933. Tea snacks and food were served by an untouchable,NAG
"""Mr. Gandhi & Congress believe in Chaturvarnya & castes based on birth. But the reformers in Ratnagiri believe that castes based on birth are harmful. They 'dine together' with all Hindus including untouchables and Mr V D Sarvarkar is their source of inspiration"" - TOI 9 Dec 1930",NAG
Please don't misunderstand. What I meant was that everyone is questioned on what they wear or eat. It's not a gender crisis. You have always been kind to me and that's why I took the liberty to discuss what I disagreed with,NAG
Once again our stupid media and liberals have saved the secularism of India by proving their own communal news as fake,OAG
If religious gurus wear a colour-coded uniform I understand but why do philosophical gurus who talk about spirituality and liberation from all kinds of conditionings wear uniforms? Not criticising but curious to understand,NAG
The expression of consent is also a function of culture and social norms. Consent in Bandra maybe expressed very differently than in Budayun. But in court both will be evaluated on the same parameter,NAG
Absolutely. India's biggest problem is huge disparity. India is Ram and India is Ravana. Having one rule for both is not the best democratic policy,NAG
They have read Hindu philosophy. Never lived it. Without living it one can never know,NAG
"If you (of all people!) ""an untalented wreck of a human being"" are in touch with the real adhyatmikta then surely even you must understand why someone like me would want to walk in the other direction away from whatever you've found",OAG
"Hearing people say that India needs more adhyatma I am reminded of people in Pak who feel the solution to their problems is more Islam. It was in the hope that we might move beyond adhyatma that Naipaul wrote of ""the emergence in India of mind after the long spiritual night.""",CAG
"Given how many Muslims there are in India (170m) and given they may not want to live in this ""New Hindu-aware India"" I don't understand how anyone can make this argument without simultaneously calling either for genocide or another division of India along religious lines",CAG
And I would humbly like to request @asadowaisi to lead a massive nation-wide protest to the capital against the phenomenon of lynching and the government's role in making it seem like no more of an aberration than inclement weather,OAG
"And I hate this gross smarmy way in which these little bigots call all Muslims ""bhai"" It's like a dog whistle wrapped in a limp handshake",CAG
The test of a first-rate intelligence is the ability to look at the great big world with all its variety and possibility and to banish all the demands it makes on our intellect with one simple proposition: Hindu-good Muslim-bad,NAG
I think those guys who think communism or socialism is cool again are those who have never had the history in their blood @jilliankaym's excellent interview with Hong Kong media tycoon Jimmy Lai,NAG
Now a Thane taxi driver is beaten up and forced to chant Jai Shri Ram. How many more hate crimes before we act sternly against this madness? And don't give me crap of 'selective' outrage: ALL crime driven by religious hatred must be condemned not condoned. Bahut ho chuka!,OAG
Don't think any leader has matched PM @narendramodi felicity with acronyms. The latest: his 5 I vision on AI spelt out at the G 20 summit: inclusiveness; indigenisation; innovation; Invention in infrastructure and international co-operation. Now to convert acronyms into action!,NAG
$5 trillion economy by 2024 reminds me of that doubling of farmer income by 2022. But as May 23rd 2019 proved bullshit works. Good luck India,OAG
There is only one way forward: all opposition parties must collectively boycott the forthcoming state elections till it is done 100% on ballot-papers. What will the #ElectionCommission do? Award all seats to the BJP? It is time to up the ante. This is about our democracy. #EVM,CAG
By 2024 some history textbooks might say that Mahatma Gandhi committed suicide; Nathuram Godse was just a victim of a secular conspiracy. Anything is possible,CAG
Electoral bonds funding must be made public; which political party received how much and from whom. This must be a citizen's movement with all political parties supporting it. Or else we will remain a corrupt country in perpetuity being ruled by Big Business in proxy,CAG
Yes the BJP has won the elections with a thumping majority. It's a fact. But if that is taken to mean that we should be silent when the #JharkhandLynching happens we had all rather pack up and go home. India needs to rise as one and tell the world that this is not us,CAG
It is so easy to become the fastest growing economy in the world; just add 2.5% to your GDP. Just add 6.1% and voila India has full-employment. Awesome!,CAG
India needs to have a national referendum on #EVM's. Let the people decide. Let the political parties publicly campaign and seek a popular mandate. A simple YES or NO ballot. #ElectionCommission?,NAG
Never insult a state where elections are due in around 6 months. If an innocent man is butchered to death what's the big deal? It happens. A once great civilisation is on its last legs,CAG
One of the most fascinating political ironies of our times; Congress party promises full media independence and freedom in Manifesto. Media abuses maligns us repeatedly. BJP arrests threatens calling Media presstitutes/ Bazaaru etc but guess what? Being lapdog is better!,OAG
So India became one for Wing Commander Abhinandan right? That's the way a country must stand up and fight for the life of each one of us. Are we as Indians going to do the same for #TabrezAnsari ? It is our acid test of whether we have a moral fibre or our conscience is dead,CAG
In a normal world with normal people having a normal spine the media would have boycotted the current government till they got an assurance in writing that the attacks on journalists stopped wef. But this is not a normal world with normal people with a normal spine,CAG
While understandably all Congress supporters are disappointed with the election results the fact is that the issues raised have not changed. Job crisis farmer distress collapsed economy anti-minority tone poor governance national security Rafale corruption etc. Fight on!,NAG
When innocent children die in hundreds and a nation is got to be goaded to be outraged you know that it has lost its moral timber. India is going through the motions. It is not living enough to fight the morass,CAG
There is life outside Delhi folks. Yes #KhanMarket is cool and it has Big Chill. But the real liberal hang-out is in Mumbai. It's Kala Ghoda. Art culture character cuisine and history merge seamlessly. And sickulars and libtards are less pretentious too,CAG
The winner is one who hangs in there a minute longer and puts the ball back over the net one more time. I don't think anybody knows that better than you. A happy birthday @RahulGandhi and it has been awesome knowing you over the years,NAG
#OneNationOnePoll is not about logistics costs convenience and growth. It is a subterfuge to subvert democracy using big-ticket money propaganda and state institutions to stifle people's will. All opposition parties must collectively ensure that this curve-ball is opposed,CAG
Dismemberment of a nation is not necessarily territorial: it is the demarcation of the souls,CAG
It is easy being a radical Left or a rabid Right. Being a centrist party and that too without a cadre is never easy. And yet that's what India has chosen for 55/72 years since Independence,NAG
India's civil society and political parties must insist that there should be a 100 percent disclosure of the source of electoral bonds funding to the #BJP and others. Enough of lip service; to eradicate corruption start at the source where quid pro quo deals are sealed,NAG
How do we even get a night's sleep as a nation? How? Have we surrendered our moral conscience forever friends? Please do respond when you are free from watching the World Cup cricket. I will appreciate that. Thanks!,CAG
So According to BJP Govt Pulwama Terror Attack was not an Intelligence Failure. No Words. No Words. No Words,CAG
So RDX laden vehicle rams into India's most heavily guarded National Highway kills 44 Jawans but Govt claims that it is NOT 'Intelligence Failure'. I think the Govt is right. J&K police DID share inputs on Pulwama but those INTELLIGENCE INPUTS were NOT acted upon! We are Fools!,OAG
No True Liberal should be silent on the Chargesheet on Pehlu Khan. If true It is condemnable. Hope the Rajasthan Govt acts swiftly & corrects its mistake. Problem is -Outrage against opposition ruled states is very easy especially Twitter outrage. But Outrage against ruling party?,CAG
Dynasty are in all sides-Liberal Non-Liberal. Even Ambedkarite parties nowadays have a dynasty,NAG
Did I say anything like that? I am talking about apples and you think I am talking about oranges and jumping to your pre conceived conclusions. Lynching of any human being by a fellow human being is terrorism of the worst kind. So please don't jump to nonsensical conclusions!,NAG
Sorry. I won't fall into the trap of justifying Pehlu Khan's act - if it's a crime. He got lynched and that is what matters. Even if someone is committing a crime nobody can kill him for doing so. My limited point is people who lynched him cannot escape law at any cost. Period,NAG
Congress is synonyms with Indian Nationalism. BJP's sinister campaign first branded Congress as Corrupt during UPA & then branded Anti-National as an opposition. Why should Congress ever cede the Nationalism space?,OAG
Many Congratulations to the BJP for the victory. People of India have humbled us. With all humility we accept the will of the people. We failed in front of their will. Post-mortem will happen later for sure. Thanks for those who voted for Congress,NAG
Politics is changed. Mandal politics has come to a full circle. Nationalism is glueing it. Whether it is Jingoism or Real Nationalism time will only tell. But large portions of Liberals made huge mistakes by cedeing the Nationalism space. People saw through it,NAG
Where is the door of my echo chamber. Trying hard to open it and get out. Will do that only from now on until I get out of it to the space where people air real views. That would be the only commitment to myself,NAG
A horse which took part in a Dalit wedding was killed by Stone pelting by Casteist Maniacs in Gujarat. The name of that poor Horse is Indian Democracy which was caught in a battle between Progressive India and Hindutva Nationalism aka Brahmanism. And the Horse Died,CAG
The holocaust started with writers poets playwrights intellectuals being sent to Dachau,CAG
Dalit youth brutally beaten and paraded naked for offering chocolates to higher caste girl https://millichronicle.com/2018/09/dalit-youth-brutally-beaten-and-paraded-naked-for-offering-chocolates-to-higher-caste-girl/ via @millichronicle,NAG
18 people have been lynched to death in Jharkhand also the state where former Bjp minister Jayant Sinha garlanded alleged lynchers so yes @PMOIndia it is a hub of lynching,OAG
India dead. Lynching victim #PehluKhan is charged & thug & goon VVIP legislator #AkashVijayvargiya out of jail,OAG
So @PMOIndia could not forgive #PragyaSinghThakur from his heart for her Godse love but Shah has now developed amnesia about the show cause notice he issued to her? Is anyone fooled?,CAG
Am waiting eagerly for a reply. Either you are a member of a free press with all its privileges or you are a cheap mouthpiece of a politician. And the favours they give,CAG
Bhagat Singh and Savarkar : Two Petitions that Tell Us the Difference Between Hind and Hindutva https://thewire.in/history/,NAG
"Modi wants BJP to win the trust of ""deceived"" minorities but can he do so by ignoring the fact that a major source of fear among Muslims is the manner in which they've been physically targeted by Hindutva activists & demonised by various BJP politicians?",CAG
A Presidential-Style Mandate Does Not Augur Well for the Future of Parliamentary Democracy https://thewire.in/politics/ via @thewire_in,NAG
Eight Years Since Conception Gujarat's GIFT City Struggles to Create Employment https://thewire.in/labour via @thewire_in,NAG
Dr. Payal Tadvi's suicide has been very triggering for me. Having experienced casteism at University that was nowhere as explicit as in medical/engineering colleges I couldn't imagine how I'd respond to it,NAG
Modi 2.0 Must Check the Sangh's Role in Generating Politics of Fear writes @mkvenu1,NAG
"Neeraj Mishra writes ""Rahul Gandhi's Big Failure Was to Not Promote Fresh Faces in the Congress""",NAG
"Gut-wrenching account of irrationality injustice on a monumental scale ""For Bengali Muslims Whose Names Are in the NRC the Struggle Isn't Over Yet""",CAG
"Pralay Kanungo writes ”The Rise of the NaMo Cult and What Lies Ahead for 'New India'""",NAG
Top Sangh Ideologue in Gujarat Defends Pragya Thakur's Godse Remark,NAG
Sanjiv Bhatt Case: In 16 Years Gujarat Saw 180 Custodial Deaths and Zero Convictions,NAG
Centre Blocking Elevation of Justice Kureshi Who Once Sent Amit Shah to Custody,NAG
This is the most ridiculous thing I have read in a while! 'Disclosing Lavasa's Dissent Note May 'Endanger' His Life: Election Commission',CAG
Rapper Hard Kaur Charged With Sedition for Posts Against Adityanath Bhagwat,NAG
The Commission simply accepted the testimony of the State coordinator of the Bajrang Dal Pratap Chandra Sarangi in which he denied any Bajrang Dal role in the killings without cross-examining him. # Murder of Graham Staines,NAG
Godse wins over Gandhi. People want hate they want Hindu rashtra they want war with Pakistan. They don't want love harmony science or truth. But every long night ends,NAG
Does one stop believing in truth and peace just because others believe in lies? Many of us will follow Gandhi over Godse however many Pragyas come and go,NAG
