Sentence,Label
(Was tweeted on Jan 5th. It got 2500 Rtweets); When @narendramodi speaks on Governance and development it appears others need to go to school,1
My suggestion to @smritiirani on HRD 3) reject ideological baggage take lead in creating industrial strength excellence of global standards,0
Inside the Network18 takeover. Solid reporting by Mint on Ambani Rajdeep and Kejriwal,0
"SP Mookerjee founder of the Jan Sangh was in March 1947 asking for a separate province ""comprising the Hindu majority areas in Bengal""(2/5)",0
The larger issue isn't incompetent spies: it is the dysfunctional role of the intelligence services in our republic. http://thehindu.com/opinion/,2
The large audience at my rallies across Karnataka are making Congress and JD(S) nervous. On 23rd May they will get a bigger shock when it will be a BJP sweep in the state. Sharing pictures from Bagalkot and Chikkodi,0
Due to communal politics of Abdullah family Kashmiri Pandits were removed from their homes only due to their religion. Is this secularism?,2
@aparanjape @bibekdebroy Savarkar rejected inclusive secular concept of terri nationalism advo exclusivst commu concept cultural nationalism,2
"""There's a great need for progressive journalists in the Urdu media"" says Arshad Faridi founder & editor of Mera Watan. @MIHIRMIHIRMIHIR",0
PM's farewell statement nothing but compile copy of govt. Advertisements and defeat declaration before election,1
For Congress and UPA these elections were joke. Their attitude has been non serious right from Day 1: Narendra Modi,2
Back in Thiruvananthapuram grassroots politics: campaigned for Congress candidate in by-election for Councillor in Karinkulam Panchayat,0
Godse wins over Gandhi. People want hate they want Hindu rashtra they want war with Pakistan. They don't want love harmony science or truth. But every long night ends,0
Dear Varanasi You've power to end corrupt communal politics & bring patriotic http://politics. Vote for @ArvindKejriwal Sincerely India,0
For the first time those in power have been so visibly dwarfed and over-topped by the mind-blowing presence of a leader in opposition,1
#CentreStage Senior Congressman's most damning attack against Rahul Gandhi. 'Rahul is a joker' Is bringing Priyanka Cong's only hope?,2
"(Thanku Godji) ""@IBNLiveRealtime: The meeting with Modi was excellent. Looking forward to a positive outcome: Pak PM Nawaz Sharif""",0
Anchors are openly being called Dalal and terrorists. Time and again these anchors have demonised &dehumanised an entire section of Indians to serve their political masters. Why should this go unchallenged? How long will the people tolerate? The people will rise. The time is NOW,2
"@nilanjanaroy Nila if the ""decline in artistic freedoms over the last 20 years is the result of bad laws"" why did it begin 20 years ago?",1
Such joy to record #ibnopenmike episodes. May the exuberant and incorrigibly argumentative spirit of India always grow and thrive!,0
"A 5-member team sent today to study ""Delhi Model"" of Govt schools. District Adm Srinagar will be taking 20 schools as pilot project. Focus on Prime / Secondary Schools. Ideas suggestions & contributions are welcome. We will be taking off this month",0
My first interview as HRD Minister to two bright girls from a school in Noida,0
My greetings to the nation & the scientist community on National Technology Day marking the anniversary of the Pokhran Tests of 1998,0
Modi in Numbers: Worth preserving for our children & class rooms. Truly Inspirational! Exceptional life! @IndiaToday,0
Barking dogs Like #PakistanArmy Never bite. Here is the Glimpse/Trailer of Indian Might & Power. Fool Movie Will Hit the Battle Field Theatre Very Soon,2
18 people have been lynched to death in Jharkhand also the state where former Bjp minister Jayant Sinha garlanded alleged lynchers so yes @PMOIndia it is a hub of lynching,2
"Jamia Millia Chaupal on @face_the_people: ""come and talk to us Mr Modi"": say students. http://ibnlive_in_com/videos/454768/",0
BJP workers attack @AamAadmiParty auto slap driver manhandle volunteers @Lanka (Varanasi). Is this how BJP protests? #BJPDrama #AAPKranti,2
The people of Delhi deserve to be full citizens of India. The land belongs to Delhi's people the police should be accountable to Delhi's people. The movement for full statehood begins 1st March. #AK4DelhiStatehood,0
"Sharing a pic from ""Modi for PM Mission 272+ The role of Muslims"" program held at NDMC convention centre today",0
The problem with Prasar Bharti is not Manish Tewari's arm's length. It is that he gives no elbow room to Prasar Bharti,1
Hindus and Muslims both face hunger poverty corruption inflation lack of immunisation etc. They are one because their problems are one,0
My suggestion to @smritiirani on HRD 4) Make big push for Foreign Univ Bill..scale of the prob too huge we need foreign investment in education,0
As predicted: sonia and rahul offer to resign. CWC rejects the offer,1
Security staff did a phenomenal job in their duty but the feeling with which they prayed for my well-being is something I wont ever forget,0
Anarchy ! Anarchy ! Anarchy !,2
Labelling of voters as traitors is wrong. Onus is on advocates of boycott to communicate & convince- which has been done well this time,0
"In Indian Candidate Hindu Right Sees a Reawakening http://nyti_ms/1g8rRcM. As Americans say: ""The chickens are coming home to roost""",1
Otherwise tell me what did Congress do for coolies and tendu leaf pluckers in the last ten years at the behest of Rahul Gandhi,1
Very good meeting with Railway Minister Sadananda Gowda on Kerala's proposal for a Rapid Rail Transit Service between Thiruv'purm & Chengannur,0
Why no outrage on this BJP Mahila? Just because Mayawati is dalit she can be insulted in any way? We must take action against all those who use dirty language anywhere in Public life or Social Media,2
Congratulations to the winners. But all losers are not losers. We have to do a complete review and then we will share our views with you all. Let the counting process be completed fully and the VVPATs matched,0
Young people if you are interested in the future of this world you must achieve this in the next 25 years: #Religion should become purely a personal pursuit never a national or a global agenda. #SadhguruSpot,0
@smritiirani had stated she had a Bachelor of Arts Degree. She even said she had a degree from Yale. We now know that the former HRD minister isn't even a Graduate. A person who lies about who they really are can't be trusted to be truthful about anything,1
Amartya Sen not 'Indian in proper sense' says Subramanian Swamy,1
In 5 years the only thing he managed to add is 2 more words to his baasi slogan. Vishwas is only possible when you start living up to your Oath & believe the Constitution. Otherwise this Vishwas talk is just lip service plagiarised from an editorial in The Hindu (& we know it),1
As (if) he has no future of his own Rahul baba talks only of what Modiji will do,1
Traditional and professional exploiters of Muslim votes are exposed. Muslim gathering at Tijara Alwar,1
Thank you for your efforts. Abusing women journalists for asking the questions from ruling powers on behalf the people. Pity such people and their ignorance that they don't know my questions are actually their questions. By abusing me they are actually hurting their own interests,2
"Union Minister Manoj Sinha threatens detractors in Ghazipur says anyone who points a finger towards his workers & eyes that look menacingly ""will not exist!"" ""Detractors will be taken care of in 4 hours.""",2
Met my Mother before leaving for Delhi,0
@del_irani (3) Most imp is to devolve power to Gram & Mohalla Sabhas to ensure ppl take their own decisions. #NextGovIndia,0
@Riczb Don't ask such questions! Otherwise u will be held responsible for increasing traffic at Twitter & disturb who r living with dignity,2
@imanupamskl admiring a good player or a good team is understandable but feeling happy that your own country has lost is not acceptable,0
Will Sonia Gandhi step down as President of #Congress party after this massive massive defeat?,1
The culture of Governance has changed over the last five years. Corruption and middlemen are history. Not surprisingly the usual suspects are unhappy. So they abuse me daily. Their latest rant is clearly anti-OBC,2
Recorded Aap Ki Adalat in Mumbai with @rajthakre asked him all questions being raised about him he had the courage to face uneasy questions,0
Where is the door of my echo chamber. Trying hard to open it and get out. Will do that only from now on until I get out of it to the space where people air real views. That would be the only commitment to myself,0
Mumbaikars form a human chain at Marine Drive & pledged to not vote for any party that doesn't address environmental concerns in their manifesto. @apekshaalive reports #LokSabhaElections2019,0
Difference between Narendra Modi and Rahul Gandhi. Modi ji has something to say and Rahul Gandhi has to say something,2
Madhya Pradesh's Public Service Commission gears up for complete automation. Efficiency and transparency will be the hallmark,0
The SC sought a response from the EC on a plea seeking setting aside a rule which provides for prosecution of an elector if the complaint alleging malfunctioning of EVMs and VVPATs eventually turns out to be false,0
A unique & most sinister impact of the Modi govt is the systematic destruction of Institutions. Judiciary EC CAG Media CVC RBI CBI ED IT dept Universities. All have been suborned to be used for the benefit of the BJP & Modi/Shah rather than to protect democracy & rights,2
To finish off this dirty politics of the #INC he joined the #BJP and even then he did not let the @BJP implement their regressive #Manuwadi agenda. Indian politics will be deprived of such tall leaders. #GeorgeFernandes #Samajwadi,2
I have long hoped for a Congress sans the dynasty and a BJP free of the RSS. It looks like the first wish may finally be realized,1
Have decided to merge the departments of Housing and Environment with Urban Development to provide convergence in policy for urbanisation,0
A BSP voter in Bijnore says that on pressing the symbol for the elephant the BJP got the vote. In the Poonch polling stations in J&K the @INCIndia symbol button is not working. Why is it that in every election these 'malfunctions' invariably favour BJP?,1
@Gyan_ : The enormous sacrifice he made and the brilliant analyses in his writing and yet falsely implicated in Gandhi's murder by Nehru,1
Terming the Modi government as by far the most anti-people government in Independent India the Kerala CM says it is essential for Left's strength to be increased in Parliament to ensure that India is not sold off by the corporate-political nexus,2
Best Wishes for Holi festival a day to celebrate multicolour event to live together by honouring all religions languages & traditions,0
"As early as 2014 Modi had ""welcomed"" those Bangladeshis who worship a Hindu goddess. Registering citizens on the basis of their birth or professed faith is not only unconstitutional but also the first deplorable step towards totalitarian rule",2
While Kashmiris outside Kashmir continue to suffer and Governor @tathagata2 asking for their total boycott PM Modi refuses to appeal for calm or prevent revenge attacks on them,2
(My support to @narendramodi is for effective leadership) @AdityaConsul: If d BJP denies u a ticket for Delhi would u still support PM Modi?,0
There are elements who want to exploit fear psychosis and for this they need to create & deepen it. They're out with their barbs against us,2
Did Opposition raise EVM issue fearing defeat in LS polls? Which opposition leader threatened rivers of blood if defeated? Which CM is going to face the axe post-LS polls? Watch #AajKiBaat Tonight at 9 @indiatvnews,0
Respecting people's mandate doesn't mean worshipping those who win elections @_YogendraYadav writes #ThePrintOpinion,0
#Congress has no right to question #Modi about his personal life as they have always sacrificed nation's interest for their personal gains,2
The weather gods are also supporting AAP. Today's road show is going to be legendary. Pls join us at Malvika Gate Lanka 3pm onwards,0
Campaign for 2014 Elections is reaching its final stages but no Congress leader has talked about development issues. Very sad,1
"If you (of all people!) ""an untalented wreck of a human being"" are in touch with the real adhyatmikta then surely even you must understand why someone like me would want to walk in the other direction away from whatever you've found",2
Keeping our commitment to 'Minimum Government Maximum Governance' we have made an unprecedented & positive change in Ministry formation,0
Several security personnel prayed in this Temple daily for years! I don't know how many such people's good wishes have come to me,0
"Has Mamata chickened out on the defamation case? Afraid of being ""butchered""?",1
I was fortunate to have been the Civil Aviation minister when the Andaman Airport was renamed 'Veer Savarkar International Airport',0
I landed in Wire because I didn't want to stop doing the stories I did during UPA- which is questioning the government of the day. It would have been easy for me to become a media Panna pramukh given the access I had with the BJP. I chose not to,1
@knackofflying @del_irani Need to making funding transparent. Parties shud declare where every penny of their funds come frm #NextGovIndia,0
There is little confusion here. I understand why you are suggesting to use the mirror to look at an imbecile though your suggestion is honest and sincere but you don't under stand that I won't be able to see in the mirror what you do,1
UPA's policies are such that each and every citizen of India is unhappy. They have looted everything: Narendra Modi in Deoria,2
#AAP Rally in Ghasera is starting where I will be addressing about why we need to challenge sectarian politics,0
What does it mean to respect peoples' mandate? We may not like the verdict but we carry the duty to listen and willingness to learn need to reflect and courage to act,0
Big developing story. @RahulGandhi adamant on resignation as @INCIndia looks for a successor. Just the shock the party needs to wake up from decades-old lazy complacency,0
Congress & BJP have set up notary shops. The former thinks it is a Secularism Certification Authority while the latter runs an even bigger dhandha of issuing certificates of nationalism,2
Addressed a public meeting in Shamshabad Telangana. Wherever i go I see huge support for PM Narendra Modi. The people of India are all set to bless Modi ji again with absolute majority,0
First of all what is intellectual lynching??? Refusing to review a film is intellectual lynching. NO it is not. Publishing and telecasting one sided news black out of other PoV on media is intellectual lynching. Need I say more,0
'I Have Lost 11 Years of My Life' Says Man Acquitted in Akshardham Terror Attack Case,0
Our Government follows the Constitution. Political appointees should follow their conscience,0
"""Secular syndicate"" of congress converted into ""communal corporation""",2
Court Order will not and cannot decide on faith issues but on property issue. Only Hindus have issue of faith. Sunni Wakf Board does not and cannot have issue of faith on a question of location of a mosque. So Grandpa read some law before pontificating,2
A big thank you to all friends who will be viewing the ceremony on TV and through social media. Your constant support & blessings mean a lot,0
Am waiting eagerly for a reply. Either you are a member of a free press with all its privileges or you are a cheap mouthpiece of a politician. And the favours they give,1
1500 crores of the public's money is being used to bail out a loss making airlines company whose promoter is not even an Indian citizen. In Hyderabadi one would say @PMOIndia ki chowkidaari se 'bas bas hogaya' but why is @INCIndia not speaking up?,1
"Today's episode once agin proves they (kejri & company) are professional & traditional players of ""Hit and Run""",2
If policies of a country are driven by crony-capitalism it increases risk for foreign investors - http://bit.ly/1hSECmb,1
ONE TIGHT SLAP BY @sonaliranade: @minhazmerchant Now you are more witless than gutless. Take an aspirin or something & get well soon.,2
We bow to Veer Savarkar on his Jayanti. Veer Savarkar epitomises courage patriotism and unflinching commitment to a strong India. He inspired many people to devote themselves towards nation building,0
Will @SriSri Ravishankar campaign for a party? Who cn lead a better India? y r Saints inclined to Politics? Watch @ZeeNews 9:30 #AskSriSri,1
Developed countries must provide enhanced financial resources technical transfer & capacity-building support to developing countries for Sustainable Development.,0
Our Constitution is a rich and extensive social document that encapsulates the dreams our freedom fighters had for the nation. Our only loyalty is to the Constitution and the values enshrined in it,0
"(Not find. Maintain peace by daily training) @sardesairajdeep: Suprabhat! Finding my peace in nature this morning in search of butterflies!""",0
The landslide for the BJP is a victory of propaganda over truth; of money over decency of hate & bigotry over love; resignation over hope. The India imagined by our Constitution has lost. To those who feel all is lost I say; The world has seen darker times. We must persevere & rebuild,0
RSS joins BJP's workshop for first-time lawmakers,0
What AAP leader commented on Hazart imam Husain (AS) is not only objectionable but also hurt sentiment. AAP must apologise,2
My suggestion to @smritiirani on HRD 10) go for quality quality quality. Quality of teaching quality of textbooks not just big numbers,0
They did not even spare my Mother. Congress should know defeat come & go but why stoop to such lows: Narendra Modi,2
India dead. Lynching victim #PehluKhan is charged & thug & goon VVIP legislator #AkashVijayvargiya out of jail,2
And I would humbly like to request @asadowaisi to lead a massive nation-wide protest to the capital against the phenomenon of lynching and the government's role in making it seem like no more of an aberration than inclement weather,2
Law students read law ethics & common sense to the BCI Chairman's (who has illegally clung to office by not holding elections for many years) ham handed irrational & fawning defence of the CJI in the sexual harrassment case against him,2
Did media swing 2014 Election Results? You are invited for my lecture on 31 May 2014 at Press Club of India at 3:30 pm,0
Kerala Congress Leader Calls Rahul Gandhi 'Joker' Wants Him to Resign,2
If India's destiny is destined to change @narendramodi has to b at d helm. When did v last c a pol-leader reach out to people so extensively,0
Censorship of the press ban on SMS recurrent bans on the Internet ban on student politics & political organisation protests etc,1
(Outstanding leadership is persistent consistent + insistent on larger vision) @dna Brand Modi has been persistent insistent & consistent,0
@SushilModi- Ghanchi (Muslim) was included in the OBC during Congress rule NOT 'Modh Ghanchi'- Stop Faking #FakeOBCModi http://bcmbcmw.tn.gov.in/obc/,1
Appalled at Opposition leaders speaking of 'govt mistakes' and 'sensitive matters' instead of strongly condemning the release of terrorists!,2
Sad that my city Meerut saw communal violence on May 10 a day when sepoys rose in revolt in Meerut Cant in 1857. Terrible shift in profile,0
#ADecadeOfGrowth in rape sexual assault and molestation cases and Fall in Women's Safety measures. Bahut Hua Atyachar #AbkiBaarModiSarkar,2
"(We are seeing this all in abundance right now in this country. Past and present) @Joy12110: ""Leadership is a choice; it is not a rank.""",0
Remember those days when there was something called a Model Code of Conduct in this country? If the ECI says that this is not a violation of the MCC then I have some things to say in my public meetings too,1
@BJPRajnathSingh has proved himself to be a courageous committed and selfless leader and a statesman -Sg,0
In these elections we are clear what our priorities are. It is for others to make clear their priorities and see what kind of message they are sending to the country. #Kerala,0
How come they impose their appreciation of facts on local authorities making it a mechanical enforced and coloured exercise of power?,1
Selective prosecution is a violation of the constitutional guarantee of equal protection of law. It is a denial of justice,0
Rumours about my quitting AAP are baseless. I am very much with the party and committed to working for it harder than ever,0
Constant denial mode! Congress 1st denied opinion polls then exit polls and now denying trends,1
"The Citizenship Amendment Bill this NRC promise are all manifestations of RSS's evil logic of a ""Hindu motherland"". They want to reduce the idea of Indianness to descent & religion erasing all other faiths cultures & identities https://twitter.com/BJP4India",2
There are people sitting in AC rooms who say we are fatigued due to duration of polls but mood on the ground suggests otherwise,1
Under @ncbn Hyderabad became globally known for Software industry. The same way NDA is committing to make Seemandhra a Hardware Capital,0
@Asgarnisar shame on you that you are standing by those who were celebrating Indian team's defeat. They are traitors,2
To avoid criticism do nothing say nothing be nothing- Elbert Hubbard,0
The one who needs to leave this country is you if you are proud that Pehlu Khan was brutally killed by cow vigilantes. And if you are proud that his family cannot even get justice,2
Namo now admits govt with PDP was a Mahamilawat. Quotes National Herald case as fighting corruption and silent on economy. In future we must conclude the 500 years Hindu struggle against foreign vandalism on Ram Temple & convert bail to jail for Ali Bibi and her chalis chors,2
Sharing my last year's Blog that contains portions of Atal ji's historic speech of 1998,0
Kejariwal most popular personality in the world and Modi is 14th in Time Magzine list till Saturday reported by Hindustan paper today,0
"Corruption company of congress converted into an ordinance factory ""every day new ordinance every hour new nonsense""",2
Is Congress dead what are Rahul's options and how if at all can it be revived. What if somebody stopped seeing it as India's GOP permanently entitled to power but as a start-up with a capital of 12 cr votes.,1
(Must create a new public service culture) Ã¢â‚¬Å“@ndtv: Two-Day Training Camp for BJP's New MPs Begins PM Modi Attends http://bit.ly/1lyRJit,0
The way Rahul Baba is making statements with a dash of comedy in them I think the TV show of Kapil Sharma may soon have to shut shop,1
It is only ironic that on the Press Freedom Day we saw UPA's shameless manipulation of DD by censoring parts of Modiji's interview,2
CAC member admits lapses? @timesofindia IB: There was no specific threat to Modi in Varanasi! Rally was denied on whose threat perception?,0
A lot wrong with media but lets separate rotten eggs from ethical ones and make allegations only with proof and facts. Cheerio,0
@PMOIndia said Pak is now counting corpses. But he's shirking his responsibility towards the loved ones of those 6 brave personnel & 1 innocent Indian citizen who died in the helicopter crash in Budgam. Every Indian citizen deserves to know what's Modi di,2
To avoid us venue of the scrutiny meeting was changed with no intimation to us. And on arrival v were told that complaints only in writing,1
Sonia Ji's meeting with Shahi Imam of Jama Masjid is a clear indication of Congress mentality which treats minorities only as a votebank,2
World is very excited abt decisive verdict given by Indian voters to Sh. @narendramodi led Govt in the world's largest Democratic Elections,0
It is important to address the abiding Democratic deficit in the Institutions of global decision-making,0
Will address rally in Lucknow today and engage with voters through 'Maha Janasampark Abhiyan',0
Post May 2019 thinking of a scenario where Narendra Modi is sitting in opposition. Will he be able to do it gracefully ? What kind of opposition leader will he be?,1
My suggestion to @smritiirani on HRD 7) More quality institutions! Why ONE AIIMS? there should be 20 of equal standard,0
@tanvishukla: The problem is that our country doesn't have enough teachers medical colleges doctors. We need to act now to ensure that there is decent healthcare set up for generations to come,0
Rahul says he will kill thousands. Farukh says murderer. Derek says butcher. But ECI does not say a word. A tragedy of speech & silence,2
I heard Gujarat Govt has removed all economic data from its website. Why? To avoid scrutiny?,1
Methodology apart in multi-party contests given average size of 1.5 million per constituency predictions are tough. 16th May is D-Day!,0
Finally Mamata didi's trusted lieutenant accepts that her party believes in the idea of violence and anarchy. But I want to remind Mamata Didi that such destruction of democracy won't last long. People of Bengal will vote out TMC at the hustings. Her time is up,2
Let Namo have a free hand. It was his strategy of combining micro economic welfare national security and Bail Gaadi that got us this historic mandate in 2019. But now macro economic situation is in a crisis/mess. That is the priority to fix,0
In its final days cronyism of Modi govt knows no bounds. This on top of unpaid NPAs of whopping 1.5 million Anil Ambani being benefited in the Rafale deal Adani in privatisation of domestic airports & waiving of over 3 trillion NPAs of cronies,2
It is easy being a radical Left or a rabid Right. Being a centrist party and that too without a cadre is never easy. And yet that's what India has chosen for 55/72 years since Independence,0
Everybody should condemn #Azam khan for communalising the armed forces for politics,2
One of the most fascinating political ironies of our times; Congress party promises full media independence and freedom in Manifesto. Media abuses maligns us repeatedly. BJP arrests threatens calling Media presstitutes/ Bazaaru etc but guess what? Being lapdog is better!,2
"What in all probability awaits the Republic: ""Greater communalisation greater centralisation of decision-making more capricious policymaking greater leeway for big corporates and multinationals greater hostility towards independent media.""",0
Cow 'vigilantes' are forcing people to shut meat shops and restaurants selling non-veg food in Haryana. Shameful that BJP govt is not performing its constitutional duty. It is an attack on poor Muslims and their fundamental right to livelihood. Enforced vegetarianism is terrorism,2
Three years I have been giving Gita & Ramayana tweets without controversy. But my last two days tweets have attracted huge comments. Why?,1
"""I can equate my jubilation probably to my mother's on the day I was born"" NaMo nytimes: What India's election means",0
Hearing @narendramodi speak in Ahmedabad I felt I was listening to a 'man with a mission' whose vision is India developed! Is he 'Missionary Modi'?,0
Attack on Bharti should be condemned by all political parties. And all saner elements should in one voice oppose fascism of Modi,2
Seems Congress will finish somewhere between 50-60 seats. Almost like a regional party. RG converts a national party into a regional one,1
If these skeletons of conspiracies and crimesÂ come out congress will have a lot of embarrassment,2
The holocaust started with writers poets playwrights intellectuals being sent to Dachau,1
You creep!! You think you have the auqat to decide about my patriotism and my nationalism. Love for my country runs in my veins along with the blood of my ancestors who were amongst the freedom fighters of our nation,2
Unless we mount a concerted campaign for freedom of expression book publishers will slowly keel over one by one,1
Yes they are our targets. We have lost three sons from Uttarakhand in the attacks. Kashmiris must leave Dehradun. We are warning them and those who give them shelter. Vikas Verma convenor of the Bajrang Dal in Dehradun said,2
Did the Election Commission lack experienced law and order management inputs that it took an unrealistic decision of denying Modi his right?,1
Pakistan and Imran Khan are openly supporting Modi ji. It is clear now that Modi ji has some secret pact wid them. Everyone is asking - did Pakistan kill 40 of our brave soldiers in Pulwama on 14 Feb just before elections to help Modi ji?,1
I am an atheist and I say it publicly. I want people to be reasonable and rational there are some who want the opposite. We have to go for our mission in a judicious manner or the fundo will marginalise us But since you don't care go ahead with the project that I have suggested,0
"As Yogi Adityanath calls the Army ""Modi's Sena"" & Hindu-Muslim politics erupt in PM's speech Siddharth Kumar son of Pulwama Martyr reminds our politicians ""Our Sena is India's not any Neta's & My Father's Uniform did not know Hindu-Muslim""- From #OnTheRoad2019 in Shamli. Share",1
Food Security/NREGA is expediency for Congress. For us cultivated in the philosophy of daridra-narayan & antyodaya is an article of faith,2
Had an extensive interaction with trader friends from across India. For decades Congress gave the nation License Raj Permit Raj and Quota System in trade & commerce. This destroyed room for innovation and enterprise. Jana Sangh and BJP have always worked for small businesses,1
Friends. This is decisive battle against corruption. All right thinking and patriotic people shud come together,0
"""Its a pity some minds can't see beyond balloons & toffees. Today their own Govt has given what they call """"toffee"""" yet another trophy!""",1
(Can they draft a new binding oath for MPs) @timesnow: After completion of 1 month in power BJP conducts a 2 day orientation prog for its MPs,0
"Just a heads up. Every op-ed and Twitter thread talking about a victory of ideology narrative or spirit ""and not talking about monopolies on money media and techâ€œ is part of the New Big Lie",2
They keep abusing #Nehru. Modiji himself accused Dr Manmohan Singh and Gen Dipak Kapur of colluding with Pakistan to defeat him in Gujarat. If the unemployed youth or farmers ask tough questions to Modi he hides behind these diversionary issues,2
Jabalpur (MP) won HUDCO Award in April 2014 for outstanding contribution in Housing & Urban development,0
This fine piece on our first PM doesn't mention our current PM but one line captures the difference between them. It is easy to criticise but hard to build and nurture. I would add; it is even easier to destroy,0
Shah wants revenge. Giriraj sends modi critics Pakistan. Jyotsna MLA wants AAP volunteers thrown out. Togadia venom Ag Muslims. Fascist BJP,2
In the 18th century and earlier credit snitching England was common. Calculus was invented by Bhaskaracharya and stolen by Leibniz and re-stolen by Newton. Sterling's Series was stolen by his printer baron Maclaurin. Here in NH it is not stolen but appropriated,2
Pragya's praise of Gandhi's assassin must have Modi's approval. Godse was God sent Gandhi should have been hanged Godse had valid reasons to shoot Gandhi I'm a big Godse fan so what? What's common in these tweeters? They're all followed by Modi!,2
Clear verdict awaited! Is it a vote for development? Or personal faith or personal caste? - For direct leadership or remote controlled?,0
I welcome the arrival @narendramodi ji as the 15th Prime Minister of India & wish the new Ministers well. Jai Hind,0
Wud 2014 elections be fought betn AAP n Mukesh Ambani with Rahul and Modi being agents of Mukesh Ambani?,1
Town Planning Schemes in partnership with land owners and tools like transfer of development rights shall be used for planned development,0
The country wants a 'Perfect Prime Minister'. Country doesn't want a Prime Minister on rotation and contract for 6 months and then another Prime Minister for next 6 months,0
Casteism is the biggest cause of poverty in rural India,0
Indian Science Congress has become a forum for pseudo-science it has lost its way and need to be wound up,2
"Shakespeare said ""I cried when I had no shoes but stopped crying when I saw a man without legs."" LIFE is full http://fb_me/6z6LYQLFu",0
Amit Shah finally breaks his silence on 'snoop gate' and 'fake encounters' in Aap Ki Adalat tonight at 10 on India TV,0
Bhagat Singh and Savarkar : Two Petitions that Tell Us the Difference Between Hind and Hindutva https://thewire.in/history/,0
Such fertile land of Bihar left barren due to poor cultivation. Pity they just focussed on cultivating castes there,1
The Internet makes all your best jokes a moment before you do,0
If Modi's claim that he ordered IAF to strike Balakote in cloudy weather (so they could avoid radar) is not Feku it has serious implications. 1 Modi orders IAF to fly dangerously in bad weather w/o any knowledge of radars. 2 That's why bombs missed targets,2
You want give me a lecture against sycophancy ??. I have no problem but would you mind removing Chowkidar from your name to earn the right and dignity to speak on the above mentioned topic,2
@shahid_siddiqui Its only BJP which has not been able to attract Muslims in large numbers though some of them do vote,0
Will non-BJP parties ruling in various states pledge not to misuse laws to curb freedom of expression? Unless that happens no political pressure can be built in favour of free articulation of views. Seeing this merely as an issue involving BJP would be a mistake,1
"Every week Mr. Modi comes and tells you his ""Mann ki baat"". Who cares about what he thinks? We are interested in the 'mann ki baat' of the people of India: CP @RahulGandhi",1
Vote for NaMo can mean coordinated development clear policies greater use of technology clarity delegation responsibility communication+,0
How is the RSS planning to woo Muslims in UP? Check out Rabri Devi's emotional appeal to son Tej Pratap,0
CCTVs need to be installed in every shelter home says Women and Child Development ministry after alleged sexual abuse of children in Raigad,0
One way of testing the claims of both sides would be for Modiji to fight Rahul in Wayanad. And for Priyanka to fight Modiji in Varanasi,0
In public life one should be open to scrutiny and criticism. So am I,0
Whatever Sanghi ideologues may now claim the truth is that when Gandhi was alive the RSS had an intense hatred for the Mahatma. Their sarsanghchalak MS Golwalkar was particularly venomous towards Gandhi. Read the link below,2
Indians cannot be divided on the basis of religion caste race or creed.Every Indian is a free citizen of the country first,0
Yogendra yadav is a v dear friend and a v valued colleague. Had long discussion with him,0
Mr Modi uses Ram Rajya in Faizabad Amit Shah brands Azamgarh as terrorist haven; for India these are ominous signs of divisive politics,2
Please read my column on the 1 year anniversary of Palestinian Great March of Return in Gaza (Palestine): https://commondreams.org/views/2019/03/26/people-palestine-are-march. Let it move you to act against Israeli apartheid & the Israeli occupation of Palestine.,0
The Sikhs and Mahrattas finished off the Muslim invaders by 1795. Then the Sadhus and sanyasis emaciated the British and Subhash Bose made them flee India. Gandhi gave them safe passage despite the British engineering a 5 million rice deprivation genocide,2
As an ummeedwar I begin the day with ummeed with hope. Am hoping that AAP's electoral debut lays foundations for alternative politics,0
Why isn't the BJP running on its economic record? Why is its campaign mainly about fighting Pakistan? Why is it doling out so many economic sops? And as for the Congress is the #nyay scheme even workable? Where have the real issues vanished? Virtuosity tonight and tom @CNNnews18,1
Dalit youth brutally beaten and paraded naked for offering chocolates to higher caste girl https://millichronicle.com/2018/09/dalit-youth-brutally-beaten-and-paraded-naked-for-offering-chocolates-to-higher-caste-girl/ via @millichronicle,0
@jayesh_sct I brought 14 trains to Thiruvananthapuram alone & provided full details to voters. Pity BJP trolls find the truth so inconvenient,1
Level of idiocy in election analysis keeps growing. A story put out suggests BJP won in Muslim dominated districts because Muslims voted for BJP; prime time debates with zero data held on tv! Data shows Hindu Muslim polarisation peaked in areas with large Muslim population,2
Still under detention at Hari Nagar police station. Not clear when they plan to release,0
Dynasty are in all sides-Liberal Non-Liberal. Even Ambedkarite parties nowadays have a dynasty,0
Muslim League Ka JhandaÂ (flag of Muslim League) Congress Ka AgendaÂ (agenda of Congress) has been exposed once again. Congress is history sheeter criminal for communal polarization,2
I agree with you. The reformist movement had started in Hindus in the 19th cent n inspite of so much of opposition they made a difference. The Muslim community also needs reformists like Raja Ram Mohan Rai Jyoti Ba Phule and Ambedkar,0
How can such mindless killing happen in kokrajhar in this age & time? We are not even a developing nation,2
That is why our states like Chattisgarh and MP provide better prototypes of food security,0
I know many people who feel they're desensitized because of the number of lynchings in the last 5 years. I am not. Each video infuriates me & saddens me. It's irrelevant that beef is legal in Assam lynching an innocent old man is illegal in every part of India,2
It makes every Indian proud that our nation is home to the world's largest statue. Tourists from all over are coming to the 'Statue of Unity.' But have you seen any Congress leader visit the 'Statue of Unity' to pay respects to Sardar Patel?,1
