Sentence,Category
"Hindus in UAE n Saudi arabia....they cant complain miss.  U dont know those r islamic nation ..u cant propogate ur religion.    
Its not bcoz they r used to it. Its bcoz they just cant ...they will have to leave that country..
Sonu nigam has mentioned that therr is problem only wth azaan...no..every religion which uses so much noise in the name of religion is wrong..",OAG
Too many wwe fan boys. This genre doesnt mean 'undertaker',CAG
He doesn't respect his religion even. Please learn to respect every religion and all human beings. Than get respect.,OAG
Dont worry Kajol. You will not be lynched. You are not a muslim.,CAG
We dont disturb everyday.,OAG
"You're always right but there always been a positive aspect for this movie and
that is the performance especially by shahid kapoor. People's are loving to
see the character of kabir and how shahid played it. What I want to say is
shahid nailed it as a character.",NAG
Even 150 crores look tough.,NAG
"Indian Govt has to awake from dead sleep and take immediate action on this
criminal behaviour for instigating & misleading people and violation of Indian
law's .",NAG
"Ahmed Razeen well said, but ignore the ppl who are paid to abuse,actually they are born to abuse and will end with abuse.",OAG
B.F of your son Madam.,OAG
Anna himself repenting.,CAG
"Stupid....look your party.!late;indira gandhi,sanjay gandhi...presents..Rahul and madam sonia,they all are one man show rulars and also become a particular families. so tharur you have no right to blamed...???",OAG
"Like Mujahideens who do surgical strike daily with kashmiri girls at night.
Now tell me how many girlfriend , burhan Wani had .
Is holy fighting jehad is only about making girlfriends and sex.",OAG
Pakistan has been violating cease fire it should be accountable at international level,NAG
Marketing guy needs a brain washing ...what is he positioning,OAG
Most corrupt party passed lokpal and now the only Nationalist party not even talking about it.,OAG
"Khushboo Jain this video reminds me of u
Jaee Naik do watch thisÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š",CAG
Hazare could try to remember something about Lokpal. He is always trying to go about Kejriwal instead. Of course gaining some leverage with BJP each time,CAG
"friends we have to understand the ground reality, b'coz this will not turn-up in a day or two day protest, only parliament has right amend this procedure.",CAG
How will government generate the lost jobs . How will they cover the losses in corers perday which is 100times more than the black money.,NAG
"Why do u want to complicate a simple issue..  Half of ur population i.e. women, are deprived of basic human rights and is vulnerable with things like triple talak and what not.. Why dont u show ur courage and logical thinking then and fight for their rights?",CAG
She is because in this advt because other celebs dont endorse its all about image her image is like that only :),CAG
I made a right choice by watching Super 30 than Kabir Singh,NAG
Should find a pond nearby!!! Rest understood!,CAG
"And then remove the black gown in one swift action, and the music changes to ooh la la ooh la la.. Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€š",CAG
"so naming modi as mass murderer against whom even supreme court found no evidence,you are trying to say that you don't believe in the court's decision....so much of the secular mentality",CAG
"First protect us(public), then you go for..............
.",CAG
"Lol... These clowns are paid agents just working to spill nonsense and garbage here. Not surprised why they don't respond when good questions are asked. They hardly understand English anywayz! Still it's some employment like these gau-wadis are doing at the behest of upholding a religion!! Never mind!! Ppl get what they voted for! Jus don't come over in Kerala! Cuz we vote for keralites and true keralites like the cow, on their plates, well done!! Lol.",OAG
"@mala sahu India is a failed state and so do NSA , you cant scare us with your
""Nazi Gestapo"" crap",NAG
Paid survey :-/,OAG
Hi sexc fovÃ°Å¸Å’Â·Ã°Å¸Å’Â¹Ã°Å¸â€˜ÂÃ°Å¸Ëœâ€šÃ°Å¸â€˜Ë† sex hot,NAG
"Arnab is no longer the same anchor he used to be, before Republic TV. I don't
like watching him anymore, very bias news anchor.",NAG
Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š suuuuuuperb guys,NAG
time pass minister',CAG
everyone was busy with the #ausvnz match....and we ppl dont the the winner of the toss in the #indvsuae match..!!,NAG
Yes but the question is why they are taking time on triple talaq,CAG
I agree bro you are right,NAG
"Arnubs 90% incomes coming from Hindu Muslim & bjp congress party agenda..  
Whenever I turn on his channel I can hear screams Hindu Muslim bjp congress
etc  
What about poor people? Example did he debate regard rapists? Common guys",NAG
1st,NAG
This is just the tip of the iceberg. ..everyone of the sasi group  is neckdeep with black  money. .raid  everyone ..,OAG
Who they r saying negative about midi and not supporting him they will suffer in future...great job modiji,CAG
Kkr win,NAG
Anna ji...! all set for MCD .,CAG
By watching the video from marine drive yesterday I feel really shame on our police,OAG
"I dont know how kabir singh keep learned every medical topics and surgery
needs without study ..einsteen ka dimag to tha nahi",NAG
"@Ahalyaa Namid I am sorry I didn't get u, I'll give u my number & u won't text
me on WhatsApp is it? I don't use much of fb as when college starts I'll be
busy again that's why",NAG
such internationalist must be grinded.,CAG
"A moment of silence for all those who think they can ban beef here...
Have you heard of porotta and beef??
It's sort of a staple delicacy here.
And for those who see their mother when they look at a cow , which of the 4 stomachs did u guys come from??",CAG
Wish the fathers of these wonderful people wore one on that particular night!,CAG
arundhati roy is a psycho,NAG
"A VIEW ON RBI STANCE OF TO BE NEUTRAL,AND ITS IMPACT ON MARKET SENTIMENTS?",NAG
"Please make the previous video long one ....the insecurities one ... I really
need it",NAG
mfuk who has done dis.. i know indian express and their background how cheap and poor they are..bika hua media..paid and intolerant print media,OAG
.better bjp marry all cows...!!!,CAG
all Indian should now take promise-- Arabi Muslims should be finish until we do not speak any Muslims inside and outside india.,OAG
I'm addicted for bhai videos Ã°Å¸ËœÅ½ Ã°Å¸ËœÅ½ Ã°Å¸ËœÅ½ Ã°Å¸ËœÅ½,NAG
What a lousy moderator arnab is. Falthu show,NAG
Very  nice  but  difficult .. To find  with  merit ...,CAG
symptoms of modiphobia Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,OAG
Write an article on investing in bonds in your blog.,NAG
This is chreetig......,CAG
superb keep support LGBT Ã°Å¸â€˜ÂÃ¢ÂÂ©Ã¢ÂÂ©Ã¢ÂÂ©,NAG
I love your T-shirt though,NAG
"Lalu means no.1 foolish , u have also done road show etc when u r in power , u foolish chara chor stop Ur politics.",OAG
"Anchor seems to be a spokesperson of bh  
BJP Gov. Biased media",NAG
"See who is commenting,  Sauw choohe kha ke Billi Haj ko nikli, mohd bhai, zera apne geeraban mai jhaank ke deku, the same budhi you are mentioning has been lost by radical muslims in panun kashmir",OAG
Its gud to applaud .. just think once  u can spent this much on only 1or 2 medalist after winning ... but if u will spent this much aggregate amount the welfare of sports ... u can b able to produce atleast 50 more medalist .... change ur view ... things will change automatically ...,NAG
May be bjp had financed anna from the very beginning for all his drama,CAG
thank you,NAG
"World Knows The Prime Roots of Urban NAXAL that is called Arundhati Roy and
her basters Sanata clause ..",NAG
Call me dear im in mumbai powai... Call me on 7045495339,NAG
"In the Shewalwadi village shops, I live in Pune, most of the small shops started accepting payments through PayTM or card payments. Few are still banking on cash..",NAG
$56 billion or $56 million How stupid are people at NDTV Even the richest person in the world don't have $56 billion in cash to buy a home,CAG
Any one who is more foolish than AK would be his voters Ã°Å¸Ëœâ€š,OAG
"Sir what about Apollo tyres and other tyre stocks 
For short term and long term ?",NAG
"He works hard , he never gone holiday for his personal rest",NAG
walk-over ho gaya kya? #indvsuae,NAG
It's superb Bhai,NAG
Govt failure sir,OAG
"Nice vedio..  
.love. Is love",NAG
Demontisation is completly failed   Lack of proper planning and Uncontrolled Bank Officials.  COMMON MAN HAS TO SUFFER.,CAG
27 % islamics are terrorists....they all should be killed...specially in pakistan .talibaan ..afghanistan..iraq.syria..saudi..and in india also,OAG
I disapprove of loud speakers in our churches as well,CAG
The committy rates have gone up and rupee has no value.  Still old currencies are huge with politians and corporates.No foreign policies.  Pak killing our Jawans daily and we are helpless.  We are total failure under BJP rule.,CAG
RSS is expert in spreading hateful rumors. Beware of it. NDTV is only trustworthy channel. Its reporting is unbiased and impartial. Subhash Chandra is BJP leader.,OAG
hahahaha hmm rightÃ°Å¸ËœÆ’Ã°Å¸ËœÆ’,NAG
What a story yr amazingÃ°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬Ã°Å¸Ëœâ‚¬,NAG
bhuviiiiii in :d yayyyyyyyyyyyyyyyyy :d #indvsuae #cwc15,NAG
mine is just the opposite.like him as an actor but dislike him for being greedy and opportunistic.,OAG
Talking like stupid.  Don't understand why some people follow him :(,CAG
Idiots,OAG
"It was a law which criminalised gay sex between two consenting adults but it
has been partially scraped so now homosexual sex is legal.",NAG
its not shame For Pakistan Its A shame for us all the peoples of India Why Government Not Taking a Strict action .....Ho jaye ek baar aar par,CAG
thanks to bjpigs,CAG
It is high time the Indian military to take some retaliatory strikes to check Pakistan from misadventures.,OAG
NO he is RSS MCD BJP AGENT,CAG
Why Indian Express have to try to defend his statement?,CAG
what this stupid person is he? his house is almost  2.6km far from the mosque he only want peoples for attraction but he dont know he lost million of his muslim fans with his 3 tweets only so ......................................................?,CAG
"Bahi I respect you but the writer of the movie is not a bewakoof or chutiya,
the story is real about Sandeep waga reeady sir and he is doctor to show his
story in Bollywood he need to show that type of thing because in Bollywood",NAG
Ashis Kumar your modi invite us to come we don't bag from poor countries... turkey economy 100 times higher then India.... India still under DEBT of IMF ... Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,CAG
U bloody morons u killed lacs of people in kashmir and u are weeping when ua 2 dogs,OAG
"it's not that big deal ... grow up and let them enjoy ... and let them live
tgeir life as well ... homosexuality is not a problm its just a bit not so
normal .. but its acceptable guyzzz ...stop Being narrow minded ...",NAG
congress agent,OAG
"I was expecting this from u I have seen this movie but I was waiting for ur
views !!!",NAG
The only two demerit of the movie was its length and over use of ciggarattes,NAG
"He is Kejriwal of USA, why this right wing supporting media still carries the con artist fart",OAG
In 40 days almost 700 Maoists surrendered during period of November-December. This happened for the first time: PM Modi,NAG
I support the statement. Its doesn't have to be religious every time. I even hate when during durga pujas people put loudspeakers. I remember the time when I had class 12th board exams and one speaker was just beside my room. I used to curse them a lot. People do not speak when a Muslim or a Hindu is dying of hunger or poverty but will now all gang up against sonu nigam. God bless humanity.,CAG
"Thank you for making this video brother I was waiting for this review .I
didnot watch this movie but i saw few review on youtube where as you said they
are juding the kabir singh character .At one point i even agreed at few points
bcz in the songs two scenes i too dislike yes i agree but after watching your
video now i understood and out of this confusion Ã¢ËœÂº.Hope you make more such
videos in future",NAG
I need gf,NAG
"Mr.Annaji you dont command any respect now,your hopes of Bharat Ratna is dashed by Arvind Kejriwal and you have been branded as Agent of RSS hence you sleep like Kumbhkarn for 5 year when NDA govt working",CAG
I love you,NAG
It wasnt love story at allÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
Best Review bhai,NAG
so 9 days (navratre) > 365 days?,CAG
A shame that he hosted Erdogan in India; a leader who is anti-India.,OAG
"And she is lucky she has a choice. Every working mother would love to spend more time with family, but for so many the reason to work is because they need the money to run the home. She comes across as some kind of twit",CAG
"@imraina gets six caught in #wc2015, most by anyone. #indvsuae",NAG
It is shame some MP are not suitable for parliament they only come to be elected for filling their pockets and idiots are paid for doing nothing.,OAG
Why Muslim people don't like PM Modi. What's theirs problem?,CAG
All right Dada you......,NAG
Indians are easily influenced by these movies,NAG
Not thanks to God.Only thanks to you dada,NAG
"Yaa... really.. true.....Bhai..  
.it is our... society....",NAG
"You are right
Thanks dada
Good luck",NAG
First rajdeep tried to defend her but he failed to do so.,NAG
Batkha dutt and ndtv must be sad,CAG
"youre the best pm go ahead ,dont stop we ''re with you tahaku sir modi nex",CAG
What about Kerala Muslim league ?,CAG
But in contrast kashmiri milltants families gloryfy their death and call those terrorists martyrs,CAG
"Can u give kgf movie review  
Becoz u have done kgf trailer review  
Sooo",NAG
Ba very good and you nice,NAG
@usher luck i am not comfortable on whatsapp right now. I hope you understand.,NAG
You seem to be an expert in that Ã°Å¸Ëœâ€š,CAG
Modi always talk like this.we should not take serious.,CAG
Plzz do review of joker,NAG
"Encounter this Piggy singh
He is a utter waste of india",OAG
Heros at its highest peak.... Ã°Å¸ËœÂ Ã°Å¸Ëœâ€š,NAG
Fake,CAG
Fudu man Ã°Å¸â€˜Â¨,CAG
"The time for a ""dialogue"" or ""diplomatic response"" is long over...without any of these resulting in any desirable solution. Don't we see that?",NAG
Thank you bro one's againÃ°Å¸â€™â€œ best reviewer of India Ã°Å¸ËœÅ Ã°Å¸â€™â€œ,NAG
Modi and his ministers don't believe in degrees so they forge fake ones,CAG
Hamare pm or raj nath ji kadi ninda bhar kar sakte hai,CAG
"Keep your Maan ki Baat with you, not required, but take necessary action to save lives of our soldiers who are killed on every other day.",CAG
"Why does he deserve my respect? What has he done to earn it? Nothing. My respect is not cheap to be given freely. It is given only to deserving people. 
Don't cheapen respect by giving it freely.",CAG
Kabir singh one of the best love story. Dil se jud gayi movie,NAG
Fake,NAG
Prasad Desai  Saint Sanghis.. shut up and get lost Ã°Å¸ËœÂ,OAG
What happened to Indian Express... Please don't stoop to such sycophancy. Doesn't suit your status.,CAG
We have to only do one think about addani bessiness,NAG
"The illness is in your mind. Take art for art sake, you will be fine",OAG
"Quota or no quota, atleast he holds a genuine degree...not a fake degree holder like PM and Irani... So lets not go down the degree lane... U vl b shamed",OAG
"@ankur maurya no, I don't think so.",NAG
"It was an oversight, it's corrected now. Thanks for pointing it out.",NAG
What an irony.. Arvind kejrwl is a fraud/,OAG
"imran khan, aamir sohail, wasim akram, waqar younis and shahid afridi led pakistan against india in 5 wc games #cwc15 #indvspak",NAG
"Kabir Singh is a shit in the name of a movie.... There is nothing in the movie
expect shity Bollywood spice.... Thinkers can't even tolerate to watch it....
That's it.... Khatam bat....",NAG
"Someone told me ki if you're trying to find out logics you must find it in
life not in films. So watch a movie with just nothing",NAG
"And seriously terror has no religion. They are only misguided youth. BC who misguided them. If the terror has no religion, than Rapist has also no any intention of rape. His Harmon's misguided him. CRAP!!! I am not saying every Islam follower is terrorist. But why only zihadi doing this.",OAG
in 1971 we can have kill ur 93000 army but we leave them and not did any bargaining.it is India,CAG
"Please give a spoiler talk on Dark Knight do you watch The Dark Knight and you
also like Heath Ledger as acting as Joker",NAG
Fascist order by fascist government...!!,CAG
Rest assured none targets you. You will go down under the weight of your illegal assets.,CAG
Consanguineous marriages increase the chances of genetic abnormalities and you people are ample proof. ..Lol  !!,CAG
This movie was copied . copycat Bollywood,NAG
"Hats off Ms.Kangana. I would like to say to Mr.Karan, that it was your show, you should have given your answers that time only, not afterwards, like a coward. You should have the guts that time only.",OAG
"It should not be allowed  
As in army there are army there are amny activities  
Where they have to live in the camps with no connection with there base camps  
Like north east or some parts of j and k .  
It homosexuality is allowed it will become more thn a disaster to our
prestigious army.  
As those people will also provoke others to indulge in the same ...  
Jai hind..",NAG
Do you know whether i did or not? Buttwipe,CAG
"Chota Chetan there is no confusion & whatever little is there that is because
of your Party Khangress.",NAG
ghostly Ã°Å¸â€˜Â»,OAG
Because these schools are owned by people having political background they will never bow down.. And the govt will keep its mouth shut regarding its fee.. Only common people suffer,CAG
RX 100 movie par ek analysis please,NAG
he is working for poor but they were the one who were hasseled the most,CAG
"@Dr.Priyanka Verma yup, I can understand .",NAG
"Such a horrible article. Quotes the Pope on Marxism as if he is the authority to go by. The highest income inequality today is in Russia of all countries and yet Marxism is the panacea. The attempts to create Marxist utopia have given us horrors of Stalin, pol pot, Mao, Castro, and Hugo Chavez and yet this belief of infallibility of Marx hasn't gone. It is almost if Marxism itself is a religion.",CAG
There was a time when every Indians respected Anna...but nw entire India is ashamed of him...,CAG
There so much MILITARY spending everywhere why INDIAN Military stocks not moving?,CAG
we know history.Don't think us fool.We know what kind of friend you are and why you creat civil war and gives us arms.So don't act  here bro.,CAG
You are right.,NAG
I not like apu,OAG
Love you Sikhs #proudofthecountry,NAG
"Great!!
AAPtards are abusing the man who gave that dumbshit Arvind Kejriwal and identity!!!
Seriously, Anna Hazare will be feeling pity on himself :( :( :( :(",CAG
y with saffron color only.if you are County lover it shld b painted with tri-colour of flag...shows there polarized thinking,CAG
Great i kbow some people are suffering for money but people u konw about this man are carrying about u they doing for u they doing for our country,CAG
Ethics and Moral codes shown my Indian Army means nothing against a fundamentalist Army. Zilch! Use lethal force,NAG
make a video about Big Boss,NAG
"What else can you expect from criminal RSS,BJP, leaders in power.",CAG
Wouldn't surprise me one bit if he ransacked his own home both for political mileage as well as insurance money.,OAG
Mandira Chaudhary good,NAG
"Rngabilla is ashamed now due to this
###[#H](http://www.youtube.com/results?search_query=%23H) Ã¢Ââ€¢Ã°Å¸Â¤Â¯Ã°Å¸ËœÂ ",NAG
"Your channel name must be humansutra it suits more coz its motivation for all
Ã°Å¸â€˜Â",NAG
"Mission mangal is average .you never feel sort of science in it . Just sold
nationalism. See first man or martian",NAG
"Are there Hindus and their temples still in Kashmir? 
But I am against all loudspeakers in all temples, mosques and churches and all religious institutions.",OAG
Shut up you all. You all have your hidden agenda. Keep blaming each other. Forget about the families whose husband and sons have died.  Do something to solve the problem. Killing them is not the solution. Kul one two will appear. Solve their grievances.,NAG
People born with golden spoon shouldn't give statements like this... Had she seen some struggle to provide a better future for children she would have known the importance of a working lady..,CAG
"Hot
<https://youtu.be/RavH920LPIM>",NAG
Joke of the day from a joker from Jokistan. Couldn't stop laughing. Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,CAG
"You are known as prestitute for a reason, no?",OAG
Very nice Ã°Å¸Â¥Â°,NAG
The main issue behind these shameful acts is radical Islamic mindset .....islam can't digest any other religion this is a fact and it can't be overshadowed by some fake excuses....,OAG
Sooo cute n funny yaar woowww,NAG
"Marriage life should under control of law. it is be twin them one lose one
gain .",NAG
for the first time in two years of government he is speaking sense,CAG
check the fight scene of 56year old...  which u cant do in ur young age...  he has done this actio scenes without any dupe,CAG
"She is telling kutta n billa for the people who are anti CAA ,Anti NCR, n anti
NPRÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€žÃ°Å¸Ëœâ€ž",NAG
"Why can't the Indian government take serious actions to those who talk against
the nation or anyone who involved in instigating any sort of violence or
disturbing the peace of the nation. Freedom of speech doesn't allow anyone to
go anti-national. This bitch (Arundhati Roy) has already given such statements
that are anti-national on numerous occasions but she is still living freely.
It's high time for the government to pass a law against these bastards, it
doesn't matter who you are.",NAG
i wish my bf could take this step and keep me and enjoy bed Ã°Å¸Â¥Â°,NAG
May be China is also involve in terrorism,CAG
"Of course she is afraid of showing documents that people will know that she is
Suzanne and not Arundhati. It's like story of cat who lost its tail and
preaching other cats to cut their tails. (People who bark that she is not
Suzanne ask her to show her documents Ã°Å¸Ëœâ€º)",NAG
Bro make a video on tik tok,NAG
Bjp big win in UP and form govt and also uttarkhand,NAG
Shwetabh bhai on fire Ã°Å¸â€Â¥,NAG
"What about Lokpal, old man???",CAG
"True AF  
Ref to video :Batla House Ã°Å¸Ëœâ€°",NAG
"Iam straight. Bt am really happy for u all, who r open minded about their
sexuality. And congrats for ur victory...",NAG
"if she was a beggar how can she know English,,,,, and her attitude, o my god
its too much",NAG
We hv discussed same many times sir. U want to see only one.. which depict u r bhakt of tht one.. u dont want to change.. hw can u  expect other to  change.. my views about you wil remain same for same behaviour:-) freedom for all:-),OAG
It is our dignity to give a chance to involve Pakistan in the development process but as usual a terrorists country doesn't believe in development,CAG
Don't loose to these gundas who rules us!,CAG
Remove reservation.. continue providing financial aid to under privileged. Let Merritt prevail in jobs.,CAG
"<https://youtu.be/Gup_LUHsmhI>  
  
Hey pratik If u wanna know how popular and how much indian anime fans loves u
then click that link.  
  
Ur not making anime content from last few years bt then to v still love u cuz
in the past u did something good for anime and cuz of that reason v will
support u. I know ur not going to listen my word bt still plz do anime reviews
atleast 1 in a month.",NAG
"Neel Patel I agree with you that They cheat people. I'm surprised to hear from a Gujarati. But I like Modi , He is the only better person in BJP, because he don't take any money or try to his family prosperous by corruption. But BJP is full of criminals and they cheat common people and stand with corporate and make people Fools. They promised jobs, Unemployment rate has gone high. It is said they are looting money by selling fuel at a high price and Corporate debt is cleared by the tool called demonetization.",NAG
kajru is getting relief now#indvspak http://t.co/xwqi4mxpq4,NAG
"This shows he doesn't have much projects on his hands.
At least something is required to be in a limelight even if one has to use cheap tactics..!!!",CAG
Secure.... hahahaha... my friends sister in law lost 5000 in paytm...,CAG
"Mohamed Sakhir mere dost kerala kounsa country me hai... 
Hamara Hindustan me hi na... so nose tho gusahenge nose kya dost jo log hindu ko himsa karega hunme laath and etc... be gusahenge...",OAG
Facebook has major plans for the human brain.,NAG
"First video, which haven't made fun or criticized after the verdict. Good
work!!",NAG
"Don,t play the blame game , start doing the work of development, especially poor states",CAG
I like surprises would wait prepare urself n be happy,CAG
"Lol u don't know what's feminism either if u believe dictionary meaning, if u
believed in true equality then u would support egalitarianism instead if
feminism",NAG
When SBI is getting so much deposit why share is going down,NAG
BÃƒÂ¸bby beta we are father ..Remember the history you are our slave 1000 years Ã°Å¸Ëœâ€°Ã°Å¸Ëœâ€š,OAG
"Why is he is not going after the big guys who have taken 1.13 lakh crores in loan and have not paid their loans. Ambani, Adani, Malya, Gali Janardhan etc",CAG
"Studying 9:00 am to 7:00 pm daily , not taken a day off since 1 month ,
getting closer to my goal day by day Ã°Å¸â„¢ÂÃ°Å¸â€™Âª",NAG
One more swine,CAG
Arman do you know what's a debate?,NAG
hahahahahahahhaha. China is communist.hahahahahhahajajahahha.  If anything Its right wing with no democracy. Look at Uighurs and Tibetans If Chinese were Communist monks would've still be living in Tibet and So would Uighur atrocities would be none.    China is country lover Communists are people lover not country.,CAG
Anna's mission accomplished. Bjp is in power Ã°Å¸ËœÂÃ°Å¸ËœÂ,NAG
You have nothing to say in connection with the misfortune of this lady? Strange.,CAG
Hi I love youÃ°Å¸â€™â„¢Ã°Å¸â€˜Å’Ã°Å¸â€˜Å’Ã°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€˜ÂÃ°Å¸â€™â„¢Ã°Å¸â€â€Ã°Å¸â€â€Ã°Å¸â€â€,NAG
"He is right bjp has all kind of people in party but it is not secular..hindu muslim chritians 
Who is secular then?",NAG
What anger....may be evil  sick mum kill your self,CAG
"Hate crime is rising in America. It was just a gift from Trump government to Indians who were celebrating birthday of that hatemonger.

My sympathy to the deseased family, though no one else can understand your pain.",OAG
Congrats CM of karnataka,NAG
I don't need to own them when I can afford to use them,CAG
"Do the evil doers know that it reflects on their face?? Jai Bharatvarsh ! Jai
BJP!",NAG
"A North Indian party that is unpatriotic, n spreading hate . Like the Muslims they also have a large base of illiterate Hindus who are being frightened that their religion is in danger ha ha ha !",OAG
Ban it please,OAG
Party of jokers.,OAG
"Again he is lying, when Gurmehar already clarified that she didn't opt her father's martyrdom for this protest.",OAG
Kya baat bede bhai so happy this is a kabir Singh roastÃ°Å¸ËœÂyes finnaly,NAG
Bigger is bigger,NAG
"@Shashank Singh I agree with you 1 -he loves turly so he kissed her infront of
family members in her home what is respectable man to love a women !  
2 - he accepted his ban Coz he knew if he will not so the drinking habbit will
continue so it was a cleve",NAG
world most great  pm is our  pm  modi.he tell  always,NAG
"Am also lesbian...  
Who is single....  
I want a girlfriend soo much....",NAG
Khali maa (mamta)  from WB will finish narahantaka Modi soon...,OAG
"What's your point man!! If someone commit a crime with smiling face then it is
ok??",NAG
"No who said,  but better than AAP",CAG
BJP parliamentary meet is for BJP members and for them to take the message to their respective constituencies. what is the expectations here :),CAG
@Riya Roy right,NAG
Bhai joker review please,NAG
"Demonitisation is like a medicine, it might taste sour to most of us but will show its effect slowly and steadily....",CAG
An expensieve pay commission than this   was implimented in 2008  also.. Lol  Rahul Ganguly..,CAG
Wtf,CAG
Mr. Rahul Gandhi confused his stash of black money to be white money. It's the irony of being too raw for politics and given responsible and leadership roles as a handout just for being the poster baby.,CAG
Where is the MLAS. Who will elect him. Knowing that he can't get elected he is playing drama,CAG
"Movie was Amazing.. Ã°Å¸â€˜Å’ Shahid's Acting was Excellent. Everythimg About the
movie is awesome.  
Those so called idiotic Feminists are retarded. That dumbass sucharita of film
companion kept barking stupid things about Kabir Singh but that motherfucker
liked nawazuddin's Raman raghav. What a fucking hypocrite she is.  
So called those idiotic Feminists liked Four more shots but hated Kabir singh.
Kamaal Ke chutiye log Hai. Bhaad mein Gaye aise Chutiye..",OAG
Childish.,CAG
Finally paused the video . It's so nice now lol,CAG
"Don't understand why everyone is emphasizing so much on ""he is a dalit"".",CAG
"Oh sexy my darling, I love you",NAG
"I salute ..@ Neel Patel,,U r just amazing. Each & every comment of urs is true & correct...India n world need people like U...Love u my brother.God bless U...& pls don't stop here. Keep ur comments on every required post...",NAG
"Now question is, Pakistan will adhere to this?",OAG
"Please, bro, speak in English",NAG
I think someone from CNBC hit 'live' on Facebook app by mistakeÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,CAG
Hope Delhi Police will take action and BJP will find a way to blame AAP for it.,OAG
Put everything in action .. Without expecting anything in return ... Focus on action oriented...,CAG
"No need to take any action, just release the list of those pumps in news paper. Thats it.
After few days they will start discounts on petrol.",CAG
"Whatever the liberals and feminist called about this movie...but u explained
all stories nice and special about these lib and feminist people u taunted
them nicely i like it..and the movie is nice both couples are looks so cute
and emotional...Ã°Å¸ËœÂÃ°Å¸â€˜Â",NAG
Your Are Great sir,NAG
See the video from YouTube or check today's various papers thousands of people attended his rally.He is not from CPI & Kerala is ruled by CPIM.,NAG
"coma men , full stop men , hyphen men ....all grammers in common man",CAG
Pakistan has not accepted ICJ like india did in 1999,OAG
hold ur position but its not going more than 830-835.... in march series,NAG
Tike asa..bro..i like you...,NAG
Madam working women make more successful everything !!,CAG
Doubt RBI had any say at all in the decision of #DeMonetisation It was govt diktat!,OAG
@amritabhinder: protest outside delhi cm arvind kejriwalÃ¢â‚¬â„¢s house over jhuggi demolition http://t.co/jfflud8jkx #kejriuturns #indvspak,NAG
Truth,CAG
V need to make sure Pak exist  only on old maps.. erase Dem .. my dear brother soldiers .,OAG
"corrupted state so sorry for the boy  , let the dynamic CM think about the needy n the poor forget cow",CAG
Just started.,CAG
"He is just a famous outdated cricketer, not an opinion maker!",CAG
Yes and you need 2-3 more boys on your bed,OAG
LMFAO,NAG
nupur..plz come on yaarÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸Ëœâ€š,NAG
I. like you very nice,NAG
"@Deepak Gupta I'm lesbian. I've met normal girls who are intelligent. Don't
lose your hope Ã°Å¸Ëœâ€š you'll find one.",NAG
Long back charges on withdrawal were introduced but later had to withdraw. It is unethical. Bank fully utilize clients funds and it was held illegal. Better checkup past experience.,CAG
Joker review! Love from Pakistan,NAG
rait,NAG
All commis are idiots.,OAG
Same to Simran,NAG
"Yesterday, I posted all these things on my timeline...
You can check it on my timeline
Thanks",NAG
Vidyut Kauntia Put this into perspective and then some of the graduate pay cheques seem outrageous !!,NAG
Like Pakistan itself is unacceptable to the world ? Terrorist producing country.. Ã°Å¸Ëœâ€šÃ°Å¸Ëœâ€šÃ°Å¸ËœÂ Ã°Å¸ËœÂ ,OAG
Jahangir great job,NAG
I have talked of cyber crime not of theft by physical crime. Ashish do not negate an idea by foolish example.,OAG
Jo bhi ho. I cant support kabir singh.,NAG
"Yeah I guess u r right. Y am I even wasting my time. Mayank Patel and ya Mr Brijesh Negi now I feel even more sad for u, because all of the places u hv been are dirty thts y u dint see any cleanliness in America. And by the way she carried that dress very well.",NAG
What's wrong in that?,CAG
"Wow, It is a great message by this libtard, urban naxal to ensure the
addresses of those Naxals with NPR.  
Let us have funds for making sure for the fight naxals started and killing
BJP/RSS workers. This will be a great tool to take care of these anti-
nationals - Great names ""Ranga Billa, Kung fu kutaa and Kutiya""",NAG
